"aims k prge_entity","3","28","17073","aims_NNS k_NN prge_entity_NN "
"prge_entity partially saturated","4","17073","9","prge_entity_NN partially_RB saturated_VBN "
"anti prge_entity prge_entity","5","408","17073","anti_JJ prge_entity_NN prge_entity_NN "
"contained k prge_entity","3","72","17073","contained_VBN k_NN prge_entity_NN "
"anti tn prge_entity","3","408","17073","anti_JJ tn_NN prge_entity_NN "
"modulator prge_entity","3","10","17073","modulator_NN prge_entity_NN "
"prge_entity rsss flanking","3","17073","52","prge_entity_NN rsss_NN flanking_NN "
"anti prge_entity induced","4","408","508","anti_JJ prge_entity_NN induced_VBD "
"prge_entity hyperphosphorylates","3","17073","3","prge_entity_NN hyperphosphorylates_NNS "
"five different prge_entity","3","130","17073","five_CD different_JJ prge_entity_NN "
"prge_entity while hyperimmune","3","17073","8","prge_entity_NN while_IN hyperimmune_NN "
"defective prge_entity mutants","3","34","141","defective_JJ prge_entity_NN mutants_NNS "
"either prge_entity demonstrating","3","231","23","either_DT prge_entity_NN demonstrating_VBG "
"mt prge_entity","8","17","17073","mt_NN prge_entity_NN "
"carrying prge_entity reporter","4","28","124","carrying_VBG prge_entity_NN reporter_NN "
"prge_entity mrna showing","3","17073","31","prge_entity_NN mrna_NNS showing_VBG "
"prge_entity ag related","3","17073","233","prge_entity_NN ag_NN related_JJ "
"1alpha prge_entity","3","4","17073","1alpha_NN prge_entity_NN "
"i prge_entity bound","3","286","148","i_LS prge_entity_NN bound_VBD "
"site prge_entity","5","295","17073","site_NN prge_entity_NN "
"namely prge_entity","3","6","17073","namely_RB prge_entity_NN "
"rhumab anti prge_entity","7","7","17073","rhumab_NN anti_JJ prge_entity_NN "
"ova prge_entity protein","6","18","1286","ova_NN prge_entity_NN protein_NN "
"nadir prge_entity","3","6","17073","nadir_NN prge_entity_NN "
"prge_entity were necessary","3","17073","70","prge_entity_NN were_VBD necessary_JJ "
"addition prge_entity prge_entity","3","249","17073","addition_NN prge_entity_NN prge_entity_NN "
"prge_entity also occurred","3","17073","79","prge_entity_NN also_RB occurred_VBD "
"activated prge_entity ctl","3","194","52","activated_VBN prge_entity_NN ctl_NN "
"prge_entity promoter segments","3","17073","34","prge_entity_NN promoter_NN segments_NNS "
"prge_entity promoter gene_entity","3","17073","19055","prge_entity_NN promoter_NN gene_entity_NN "
"prge_entity stimulated transcription","3","17073","502","prge_entity_NN stimulated_VBD transcription_NN "
"anti prge_entity antiserum","5","408","41","anti_JJ prge_entity_NN antiserum_NN "
"antigen 2 prge_entity","3","89","17073","antigen_NN 2_CD prge_entity_NN "
"leucocyte prge_entitymunoglobulin like","3","5","205","leucocyte_NN prge_entitymunoglobulin_NN like_IN "
"low prge_entity related","3","218","233","low_JJ prge_entity_NN related_JJ "
"modified prge_entity resulting","3","48","60","modified_VBN prge_entity_NN resulting_VBG "
"like peptide prge_entity","3","205","17073","like_IN peptide_NN prge_entity_NN "
"prge_entity prge_entity convertases","3","17073","3","prge_entity_NN prge_entity_NN convertases_NNS "
"ancestral prge_entity early","3","9","172","ancestral_JJ prge_entity_NN early_RB "
"prge_entity 6q22","3","17073","3","prge_entity_NN 6q22_NN "
"did require prge_entity","3","247","17073","did_VBD require_VB prge_entity_NN "
"phosphorylated prge_entity","12","79","17073","phosphorylated_VBN prge_entity_NN "
"novel prge_entity","21","128","17073","novel_JJ prge_entity_NN "
"osteogenic prge_entity prge_entity","3","3","17073","osteogenic_JJ prge_entity_NN prge_entity_NN "
"coexpressing prge_entity","3","3","17073","coexpressing_VBG prge_entity_NN "
"prge_entity prge_entity blocking","3","17073","24","prge_entity_NN prge_entity_NN blocking_VBG "
"prge_entity response elements","3","17073","143","prge_entity_NN response_NN elements_NNS "
"prge_entity degradation","7","17073","39","prge_entity_NN degradation_NN "
"stimulate prge_entity prge_entity","3","41","17073","stimulate_VB prge_entity_NN prge_entity_NN "
"prge_entity within 30","3","17073","122","prge_entity_NN within_IN 30_CD "
"prge_entity prge_entity complexes","5","17073","117","prge_entity_NN prge_entity_NN complexes_NNS "
"using prge_entity reporter","3","508","124","using_VBG prge_entity_NN reporter_NN "
"paralogues prge_entity","3","5","17073","paralogues_NNS prge_entity_NN "
"prge_entity signalling cascade","3","17073","28","prge_entity_NN signalling_NN cascade_NN "
"ii prge_entity drb5","3","215","4","ii_LS prge_entity_NN drb5_NN "
"prge_entity sf162 induced","3","17073","508","prge_entity_NN sf162_NN induced_VBD "
"prge_entity 1 2","4","17073","713","prge_entity_NN 1_CD 2_CD "
"k prge_entity from","3","214","1718","k_NN prge_entity_NN from_IN "
"germ line prge_entity","3","17","17073","germ_NN line_NN prge_entity_NN "
"prge_entity prge_entity fusion","9","17073","82","prge_entity_NN prge_entity_NN fusion_NN "
"prge_entity 1 6","3","17073","283","prge_entity_NN 1_CD 6_CD "
"prge_entity ggtcct","3","17073","5","prge_entity_NN ggtcct_NN "
"prge_entity seems unexpectedly","3","17073","6","prge_entity_NN seems_VBZ unexpectedly_RB "
"downstream prge_entity","6","85","17073","downstream_JJ prge_entity_NN "
"kinase prge_entity target","3","225","103","kinase_NN prge_entity_NN target_NN "
"prge_entity sequencing have","3","17073","753","prge_entity_NN sequencing_NN have_VBP "
"specific prge_entity motif","3","609","118","specific_JJ prge_entity_NN motif_NN "
"beta prge_entity nor","3","242","46","beta_NN prge_entity_NN nor_CC "
"prge_entity accelerates","3","17073","4","prge_entity_NN accelerates_VBZ "
"prge_entity bind both","3","17073","756","prge_entity_NN bind_VBP both_CC "
"prge_entity bclx","3","17073","3","prge_entity_NN bclx_NN "
"prge_entity protein dksa","3","17073","3","prge_entity_NN protein_NN dksa_NN "
"system prge_entity","8","217","17073","system_NN prge_entity_NN "
"gene_entity prge_entity oifntau","3","19055","14","gene_entity_NN prge_entity_NN oifntau_NN "
"either mutant prge_entity","3","231","17073","either_CC mutant_JJ prge_entity_NN "
"its largest prge_entity","3","423","17073","its_PRP$ largest_JJS prge_entity_NN "
"gene_entity prge_entity splice","3","19055","35","gene_entity_NN prge_entity_NN splice_NN "
"gamma prge_entity inhibits","3","99","53","gamma_NN prge_entity_NN inhibits_VBZ "
"i region prge_entity","3","286","17073","i_LS region_NN prge_entity_NN "
"prge_entity c terminus","4","17073","79","prge_entity_NN c_NN terminus_NN "
"cell prge_entity prge_entity","5","1350","17073","cell_NN prge_entity_NN prge_entity_NN "
"prge_entity predicting proteins","3","17073","519","prge_entity_NN predicting_VBG proteins_NNS "
"fdcp2 cells prge_entity","3","5","17073","fdcp2_NN cells_NNS prge_entity_NN "
"beta peptide prge_entity","4","242","17073","beta_NN peptide_NN prge_entity_NN "
"prge_entity oep","4","17073","11","prge_entity_NN oep_NN "
"firstly prge_entity outcompetes","3","4","3","firstly_RB prge_entity_JJ outcompetes_NNS "
"oxidase prge_entity","3","14","17073","oxidase_NN prge_entity_NN "
"713 prge_entity 927","3","3","3","713_CD prge_entity_NN 927_CD "
"prge_entity deacetylase 1","3","17073","876","prge_entity_NN deacetylase_NN 1_CD "
"full prge_entity mediated","3","108","277","full_JJ prge_entity_NN mediated_VBN "
"prge_entity became partially","3","17073","69","prge_entity_NN became_VBD partially_RB "
"epsilon prge_entity prge_entity","3","10","17073","epsilon_NN prge_entity_NN prge_entity_NN "
"increase prge_entity activities","3","217","79","increase_NN prge_entity_NN activities_NNS "
"anti nf prge_entity","3","408","17073","anti_JJ nf_NN prge_entity_NN "
"different prge_entity peptides","3","323","94","different_JJ prge_entity_NN peptides_NNS "
"deaminase prge_entity gene_entity","3","5","19055","deaminase_NN prge_entity_NN gene_entity_NN "
"specific prge_entity pdgfalpha","3","609","3","specific_JJ prge_entity_NN pdgfalpha_NN "
"prge_entity phosphorylation sites","5","17073","248","prge_entity_NN phosphorylation_NN sites_NNS "
"migrate towards prge_entity","3","7","17073","migrate_VB towards_IN prge_entity_NN "
"prge_entity prge_entity exhibited","4","17073","77","prge_entity_NN prge_entity_NN exhibited_VBD "
"prge_entity stimulated production","3","17073","178","prge_entity_NN stimulated_VBD production_NN "
"from prge_entity may","3","1718","513","from_IN prge_entity_NN may_MD "
"prge_entity containing coactivator","3","17073","16","prge_entity_NN containing_VBG coactivator_NN "
"prge_entity causes embryonic","3","17073","33","prge_entity_NN causes_VBZ embryonic_JJ "
"prge_entity cells produced","3","17073","128","prge_entity_NN cells_NNS produced_VBD "
"than prge_entity negative","3","550","167","than_IN prge_entity_JJ negative_JJ "
"prge_entity treated vsmcs","3","17073","7","prge_entity_NN treated_VBN vsmcs_NNS "
"prge_entity induced release","3","17073","72","prge_entity_NN induced_VBD release_NN "
"stress protein prge_entity","3","94","17073","stress_NN protein_NN prge_entity_NN "
"differentiation whereas prge_entity","3","135","17073","differentiation_NN whereas_IN prge_entity_NN "
"prge_entity gene polymorphisms","3","17073","14","prge_entity_NN gene_NN polymorphisms_NNS "
"stimulated prge_entity prge_entity","3","140","17073","stimulated_VBN prge_entity_NN prge_entity_NN "
"pronounced prge_entity anti","3","19","408","pronounced_JJ prge_entity_NN anti_JJ "
"neutralizing prge_entity","5","32","17073","neutralizing_VBG prge_entity_NN "
"5 proximal prge_entity","3","494","17073","5_CD proximal_JJ prge_entity_NN "
"zntr prge_entity encompassing","3","11","12","zntr_NN prge_entity_NN encompassing_VBG "
"gene_entity samples prge_entity","3","19055","17073","gene_entity_NN samples_NNS prge_entity_NN "
"mechnism whereby prge_entity","3","3","17073","mechnism_NN whereby_WRB prge_entity_NN "
"prge_entity double","3","17073","73","prge_entity_NN double_JJ "
"prge_entitystocompprge_entitylity","3","3","3","prge_entitystocompprge_entitylity_NN "
"lytic gene_entity prge_entity","3","9","17073","lytic_JJ gene_entity_NN prge_entity_NN "
"reverse prge_entity pcr","5","57","133","reverse_JJ prge_entity_NN pcr_NN "
"regulating prge_entity r","3","35","126","regulating_VBG prge_entity_NN r_NN "
"apoai prge_entity","5","6","17073","apoai_NN prge_entity_NN "
"molecules prge_entity prge_entity","4","131","17073","molecules_NNS prge_entity_JJ prge_entity_NN "
"dig conjugated prge_entity","3","5","17073","dig_NN conjugated_VBD prge_entity_NN "
"prge_entity incremental prge_entity","3","17073","17073","prge_entity_NN incremental_JJ prge_entity_NN "
"prge_entity complexes therefore","3","17073","117","prge_entity_NN complexes_NNS therefore_RB "
"steroidogenic prge_entity prge_entity","4","8","17073","steroidogenic_JJ prge_entity_NN prge_entity_NN "
"prge_entity autoregulatory","3","17073","6","prge_entity_NN autoregulatory_NN "
"prge_entity beta1 induces","3","17073","41","prge_entity_NN beta1_NN induces_VBZ "
"prge_entity we propose","3","17073","37","prge_entity_NN we_PRP propose_VBP "
"either serum prge_entity","3","231","17073","either_DT serum_NN prge_entity_NN "
"highly prge_entity motif","3","142","118","highly_RB prge_entity_JJ motif_NN "
"during prge_entity duplication","3","393","12","during_IN prge_entity_NN duplication_NN "
"th2 cytokine prge_entity","3","37","17073","th2_NN cytokine_NN prge_entity_NN "
"possess prge_entity stabilizing","3","18","8","possess_VB prge_entity_NN stabilizing_VBG "
"dqb1 prge_entity","3","8","17073","dqb1_NN prge_entity_NN "
"prge_entity 1 activity","5","17073","699","prge_entity_NN 1_CD activity_NN "
"gene_entity prge_entity ligand","4","19055","84","gene_entity_NN prge_entity_NN ligand_NN "
"e prge_entity remained","3","182","46","e_SYM prge_entity_NN remained_VBD "
"prge_entity alone were","3","17073","2516","prge_entity_NN alone_RB were_VBD "
"prge_entity prge_entity reading","4","17073","61","prge_entity_NN prge_entity_NN reading_NN "
"prge_entity cdna fragments","3","17073","88","prge_entity_NN cdna_NN fragments_NNS "
"overexpressing prge_entity proteins","3","16","519","overexpressing_VBG prge_entity_NN proteins_NNS "
"dominant active prge_entity","3","65","17073","dominant_JJ active_JJ prge_entity_NN "
"unstimulated prge_entity cells","3","18","1983","unstimulated_JJ prge_entity_NN cells_NNS "
"different prge_entity acting","3","323","49","different_JJ prge_entity_NN acting_VBG "
"recombination activating prge_entity","3","49","17073","recombination_NN activating_VBG prge_entity_NN "
"type prge_entity inhibited","3","511","166","type_NN prge_entity_NN inhibited_VBD "
"prge_entity target sites","3","17073","248","prge_entity_NN target_NN sites_NNS "
"germline prge_entity ig","3","10","68","germline_NN prge_entity_NN ig_NN "
"prge_entity gene transfected","3","17073","105","prge_entity_NN gene_NN transfected_VBN "
"sequence between prge_entity","3","427","17073","sequence_NN between_IN prge_entity_NN "
"bp prge_entity upon","3","150","81","bp_NN prge_entity_NN upon_IN "
"factor 2 prge_entity","5","339","17073","factor_NN 2_CD prge_entity_NN "
"glycoforms prge_entity isoforms","3","3","35","glycoforms_NNS prge_entity_NN isoforms_NNS "
"prge_entity subunits were","3","17073","2516","prge_entity_NN subunits_NNS were_VBD "
"i prge_entity 0.03","3","286","18","i_LS prge_entity_NN 0.03_CD "
"trifunctional enzyme prge_entity","3","3","17073","trifunctional_JJ enzyme_NN prge_entity_NN "
"both prge_entity did","3","756","247","both_DT prge_entity_NN did_VBD "
"vitro gene_entity prge_entity","3","293","17073","vitro_FW gene_entity_FW prge_entity_NN "
"prge_entity within 15","3","17073","129","prge_entity_NN within_IN 15_CD "
"good candidate prge_entity","3","23","17073","good_JJ candidate_NN prge_entity_NN "
"self prge_entity","3","28","17073","self_NN prge_entity_NN "
"prge_entity levels become","3","17073","19","prge_entity_NN levels_NNS become_VBP "
"prge_entity 1.61","3","17073","4","prge_entity_NN 1.61_CD "
"prge_entity i protection","3","17073","88","prge_entity_NN i_FW protection_NN "
"hydroxylase prge_entity prge_entity","3","4","17073","hydroxylase_NN prge_entity_NN prge_entity_NN "
"tyrr prge_entity","3","3","17073","tyrr_NN prge_entity_NN "
"subclass prge_entity were","3","9","2516","subclass_NN prge_entity_NN were_VBD "
"prge_entity complexes respectively","3","17073","234","prge_entity_NN complexes_NNS respectively_RB "
"m2 muscarinic prge_entity","3","30","17073","m2_NN muscarinic_JJ prge_entity_NN "
"beta2 prge_entity prepared","3","4","48","beta2_NN prge_entity_NN prepared_VBD "
"gene_entity nivalis prge_entity","3","19055","17073","gene_entity_NN nivalis_VBZ prge_entity_NN "
"prge_entity intracellular","4","17073","72","prge_entity_NN intracellular_JJ "
"swe1p prge_entity dependent","3","3","354","swe1p_NN prge_entity_NN dependent_JJ "
"prge_entity receptors prge_entity","3","17073","17073","prge_entity_NN receptors_NNS prge_entity_NN "
"simultaneous prge_entity","3","21","17073","simultaneous_JJ prge_entity_NN "
"rp prge_entity","3","8","17073","rp_NN prge_entity_NN "
"henle prge_entity","3","3","17073","henle_NN prge_entity_NN "
"prge_entity prge_entity ablation","3","17073","7","prge_entity_NN prge_entity_NN ablation_NN "
"presumptive prge_entity","3","3","17073","presumptive_JJ prge_entity_NN "
"d proximal prge_entity","3","216","17073","d_NN proximal_JJ prge_entity_NN "
"reduce prge_entity","4","33","17073","reduce_VB prge_entity_NN "
"containing prge_entity elements","3","242","143","containing_VBG prge_entity_NN elements_NNS "
"pbl prge_entity","3","19","17073","pbl_NN prge_entity_NN "
"mediators like prge_entity","3","21","17073","mediators_NNS like_IN prge_entity_NN "
"constitutive prge_entity expression","5","41","968","constitutive_JJ prge_entity_NN expression_NN "
"prge_entity downregulated","3","17073","4","prge_entity_NN downregulated_VBD "
"protein prge_entity homologue","3","1286","34","protein_NN prge_entity_NN homologue_NN "
"prge_entityr overexpressing","3","16","16","prge_entityr_NN overexpressing_NN "
"retained prge_entity nor","3","27","46","retained_VBN prge_entity_NN nor_CC "
"doublesex prge_entity","3","3","17073","doublesex_NN prge_entity_NN "
"prge_entity kinase inhibitors","3","17073","46","prge_entity_NN kinase_NN inhibitors_NNS "
"prge_entity associating protein","3","17073","1286","prge_entity_NN associating_VBG protein_NN "
"heterodimer whereas prge_entity","3","15","17073","heterodimer_NN whereas_IN prge_entity_NN "
"cells enhances prge_entity","3","1983","17073","cells_NNS enhances_VBZ prge_entity_NN "
"prge_entity exon","7","17073","132","prge_entity_NN exon_NN "
"responsive prge_entity","7","77","17073","responsive_JJ prge_entity_NN "
"sf162 prge_entity","3","7","17073","sf162_NN prge_entity_NN "
"competition between prge_entity","5","28","17073","competition_NN between_IN prge_entity_NN "
"prge_entity prge_entity ribosylation","3","17073","4","prge_entity_NN prge_entity_NN ribosylation_NN "
"prge_entity consensus prge_entity","3","17073","17073","prge_entity_NN consensus_NN prge_entity_NN "
"prge_entity activator protein","3","17073","1286","prge_entity_NN activator_NN protein_NN "
"prge_entity gradually","3","17073","14","prge_entity_NN gradually_RB "
"gene_entity prge_entity repeat","3","19055","57","gene_entity_NN prge_entity_NN repeat_NN "
"response prge_entity","8","455","17073","response_NN prge_entity_NN "
"prge_entity cloned from","3","17073","1718","prge_entity_NN cloned_VBN from_IN "
"recombinant prge_entity h","3","121","323","recombinant_JJ prge_entity_NN h_NN "
"prge_entity iib iiia","4","17073","5","prge_entity_NN iib_NN iiia_NN "
"whereas prge_entity from","3","196","1718","whereas_IN prge_entity_NN from_IN "
"prge_entity potentially","6","17073","35","prge_entity_NN potentially_RB "
"exciting prge_entity","3","3","17073","exciting_JJ prge_entity_NN "
"prge_entity finely","3","17073","4","prge_entity_NN finely_RB "
"immunologic modulator prge_entity","3","19","17073","immunologic_JJ modulator_NN prge_entity_NN "
"prge_entity bioactivity could","3","17073","228","prge_entity_NN bioactivity_NN could_MD "
"secreted prge_entity acts","3","29","38","secreted_VBN prge_entity_JJ acts_NNS "
"prge_entity sequences reveals","3","17073","18","prge_entity_NN sequences_NNS reveals_VBZ "
"function prge_entity which","3","322","960","function_NN prge_entity_NN which_WDT "
"soluble prge_entity gene_entity","3","70","19055","soluble_JJ prge_entity_NN gene_entity_NN "
"partial prge_entity like","3","41","205","partial_JJ prge_entity_NN like_IN "
"using prge_entity regulation","3","508","205","using_VBG prge_entity_JJ regulation_NN "
"vector prge_entity psa","3","49","8","vector_NN prge_entity_NN psa_NN "
"prge_entity 1.6","3","17073","16","prge_entity_NN 1.6_CD "
"prge_entity mutations i.e","3","17073","43","prge_entity_NN mutations_NNS i.e_VBP "
"scfpop prge_entity","3","3","17073","scfpop_NN prge_entity_NN "
"prge_entity 1.2","3","17073","17","prge_entity_NN 1.2_CD "
"resistance prge_entity which","3","74","960","resistance_NN prge_entity_NN which_WDT "
"botulinum toxin prge_entity","3","4","17073","botulinum_NN toxin_NN prge_entity_NN "
"middle prge_entity site","3","17","295","middle_JJ prge_entity_NN site_NN "
"prge_entity reading prge_entity","36","17073","17073","prge_entity_NN reading_NN prge_entity_NN "
"endogenous prge_entity hyperphosphorylation","3","75","4","endogenous_JJ prge_entity_NN hyperphosphorylation_NN "
"keratinocyte specific prge_entity","3","6","17073","keratinocyte_NN specific_JJ prge_entity_NN "
"prge_entity prevented both","3","17073","756","prge_entity_NN prevented_VBD both_CC "
"prge_entity falls","3","17073","5","prge_entity_NN falls_VBZ "
"studies prge_entity","3","335","17073","studies_NNS prge_entity_VBP "
"ns prge_entity","3","7","17073","ns_NN prge_entity_NN "
"secific prge_entity","3","3","17073","secific_JJ prge_entity_NN "
"nuclear protein prge_entity","3","238","17073","nuclear_JJ protein_NN prge_entity_NN "
"because prge_entity","5","111","17073","because_IN prge_entity_NN "
"prge_entity 7.88","3","17073","3","prge_entity_NN 7.88_CD "
"prge_entity achr","3","17073","6","prge_entity_NN achr_NN "
"spoiie prge_entity prge_entity","3","24","17073","spoiie_NN prge_entity_NN prge_entity_NN "
"region prge_entity harbors","3","503","7","region_NN prge_entity_NN harbors_NNS "
"surface protein prge_entity","4","170","17073","surface_NN protein_NN prge_entity_NN "
"prge_entity green","3","17073","13","prge_entity_NN green_JJ "
"prge_entity acid","3","17073","233","prge_entity_NN acid_NN "
"prge_entity appeared","6","17073","41","prge_entity_NN appeared_VBD "
"h ns prge_entity","3","323","17073","h_NN ns_VBZ prge_entity_NN "
"ii dependent prge_entity","3","215","17073","ii_LS dependent_JJ prge_entity_NN "
"prge_entity decarboxylase prge_entity","4","17073","17073","prge_entity_NN decarboxylase_NN prge_entity_NN "
"prge_entity activity from","3","17073","1718","prge_entity_NN activity_NN from_IN "
