"gene_entity pfs48","3","19055","4","gene_entity_NN pfs48_NN "
"measurable gene_entity","3","10","19055","measurable_JJ gene_entity_NN "
"gene_entity current","3","19055","51","gene_entity_NN current_JJ "
"gene_entity ciliary body","3","19055","74","gene_entity_NN ciliary_JJ body_NN "
"gene_entity mentagrophytes var","3","19055","3","gene_entity_NN mentagrophytes_NNS var_NN "
"gene_entity gall","4","19055","11","gene_entity_NN gall_NN "
"contain gene_entity","3","78","19055","contain_VBP gene_entity_NN "
"gene_entity had markedly","3","19055","51","gene_entity_NN had_VBD markedly_RB "
"gag prge_entity gene_entity","3","9","19055","gag_NN prge_entity_NN gene_entity_NN "
"gallbladder gene_entity","5","13","19055","gallbladder_NN gene_entity_NN "
"yac gene_entity","3","10","19055","yac_NN gene_entity_NN "
"flanking gene_entity","4","52","19055","flanking_JJ gene_entity_NN "
"bordering gene_entity","4","5","19055","bordering_VBG gene_entity_NN "
"b6dp gene_entity compared","3","4","303","b6dp_NN gene_entity_NN compared_VBN "
"gene_entity caebv","3","19055","5","gene_entity_NN caebv_NN "
"aromatic gene_entity","4","8","19055","aromatic_JJ gene_entity_NN "
"hypertensive gene_entity","5","5","19055","hypertensive_JJ gene_entity_NN "
"gene_entity above","3","19055","25","gene_entity_NN above_IN "
"more gene_entity","6","313","19055","more_RBR gene_entity_JJ "
"gene_entity may gene_entity","3","19055","19055","gene_entity_NN may_MD gene_entity_VB "
"gene_entity virus","6","19055","14","gene_entity_NN virus_NN "
"non specific gene_entity","3","206","19055","non_JJ specific_JJ gene_entity_NN "
"immunohistochemically pleomorphic gene_entity","3","14","19055","immunohistochemically_RB pleomorphic_JJ gene_entity_NN "
"observing remote gene_entity","3","5","19055","observing_VBG remote_JJ gene_entity_NN "
"lewis gene_entity when","3","18","368","lewis_NN gene_entity_NN when_WRB "
"those gene_entity","11","221","19055","those_DT gene_entity_NN "
"oka gene_entity","3","4","19055","oka_FW gene_entity_FW "
"entire coding gene_entity","4","38","19055","entire_JJ coding_VBG gene_entity_NN "
"between gene_entity utilizing","3","649","13","between_IN gene_entity_NN utilizing_VBG "
"gene_entity exhibits both","3","19055","756","gene_entity_NN exhibits_VBZ both_CC "
"gene_entity after two","4","19055","773","gene_entity_NN after_IN two_CD "
"gene_entity encoded prge_entity","3","19055","17073","gene_entity_NN encoded_VBD prge_entity_NN "
"gene_entity urethral","4","19055","7","gene_entity_NN urethral_NN "
"portal hypertensive gene_entity","4","36","19055","portal_JJ hypertensive_JJ gene_entity_NN "
"gene_entity less","5","19055","136","gene_entity_NN less_RBR "
"extract from gene_entity","3","44","19055","extract_NN from_IN gene_entity_NN "
"7 gene_entity 5","3","196","494","7_CD gene_entity_NN 5_CD "
"7 gene_entity 7","3","196","196","7_CD gene_entity_NN 7_CD "
"gene_entity tissues 31","3","19055","34","gene_entity_NN tissues_NNS 31_CD "
"were against gene_entity","3","2516","19055","were_VBD against_IN gene_entity_NN "
"gene_entity s presented","3","19055","45","gene_entity_NN s_NNS presented_VBD "
"late gestation gene_entity","3","81","19055","late_RB gestation_JJ gene_entity_NN "
"10 mongrel gene_entity","3","363","19055","10_CD mongrel_NN gene_entity_NN "
"gene_entity challenge","11","19055","76","gene_entity_NN challenge_NN "
"gene_entity analogue","7","19055","13","gene_entity_NN analogue_NN "
"unidentified gene_entity specific","3","13","609","unidentified_JJ gene_entity_NN specific_JJ "
"gene_entity prge_entity structural","3","19055","88","gene_entity_NN prge_entity_NN structural_JJ "
"mediated gene_entity including","3","277","188","mediated_JJ gene_entity_NN including_VBG "
"gene_entity proteins performs","3","19055","3","gene_entity_NN proteins_NNS performs_VBZ "
"gene_entity induction","17","19055","194","gene_entity_NN induction_NN "
"marrow gene_entity which","3","64","960","marrow_NN gene_entity_NN which_WDT "
"gene_entity immunization strategies","3","19055","23","gene_entity_NN immunization_NN strategies_NNS "
"gene_entity who were","11","19055","2516","gene_entity_NN who_WP were_VBD "
"possibly promiscuous gene_entity","3","31","19055","possibly_RB promiscuous_JJ gene_entity_NN "
"gene_entity partialis gene_entity","3","19055","19055","gene_entity_NN partialis_NN gene_entity_NN "
"gene_entity lymphokine activated","3","19055","194","gene_entity_NN lymphokine_NN activated_VBD "
"gene_entity gene_entity oxide","3","19055","15","gene_entity_NN gene_entity_NN oxide_NN "
"causing gene_entity gene_entity","3","21","19055","causing_VBG gene_entity_NN gene_entity_NN "
"gene_entity demographics","3","19055","4","gene_entity_NN demographics_NNS "
"interstitial gene_entity tubular","3","11","5","interstitial_JJ gene_entity_NN tubular_JJ "
"gene_entity quickly","3","19055","4","gene_entity_NN quickly_RB "
"labelled anti gene_entity","3","14","19055","labelled_VBN anti_JJ gene_entity_NN "
"396 gene_entity","3","4","19055","396_CD gene_entity_NN "
"salivary gland gene_entity","3","19","19055","salivary_JJ gland_NN gene_entity_NN "
"selectively destroys gene_entity","3","34","19055","selectively_RB destroys_VBZ gene_entity_NN "
"gene_entity marsh ii","3","19055","215","gene_entity_NN marsh_NNS ii_LS "
"from gene_entity bone","4","1718","86","from_IN gene_entity_NN bone_NN "
"preparations gene_entity soluble","3","48","70","preparations_NNS gene_entity_JJ soluble_JJ "
"gene_entity gene_entity pathogenesis","3","19055","59","gene_entity_NN gene_entity_NN pathogenesis_NN "
"page gene_entity","3","14","19055","page_NN gene_entity_NN "
"gene_entity staphylococcal","3","19055","18","gene_entity_NN staphylococcal_NN "
"gene_entity oocytes indicates","3","19055","53","gene_entity_NN oocytes_NNS indicates_VBZ "
"corresponding gene_entity gene_entity","3","79","19055","corresponding_JJ gene_entity_NN gene_entity_NN "
"control gene_entity treated","3","329","200","control_NN gene_entity_NN treated_VBN "
"used gene_entity preparations","3","358","48","used_VBN gene_entity_NN preparations_NNS "
"amplify gene_entity genomic","3","8","87","amplify_VB gene_entity_NN genomic_JJ "
"gene_entity intron suny","3","19055","3","gene_entity_NN intron_NN suny_NN "
"gene_entity utilizing srb","3","19055","9","gene_entity_NN utilizing_VBG srb_NN "
"gene_entity x rxralpha","3","19055","7","gene_entity_NN x_CC rxralpha_NN "
"gene_entity 10 mg","6","19055","136","gene_entity_NN 10_CD mg_NN "
"gene_entity infused","3","19055","9","gene_entity_NN infused_VBD "
"induced both gene_entity","3","508","19055","induced_VBN both_DT gene_entity_NN "
"gene_entity granulocytes namely","3","19055","6","gene_entity_NN granulocytes_NNS namely_RB "
"muscle gene_entity","3","71","19055","muscle_NN gene_entity_NN "
"many gene_entity have","3","95","753","many_JJ gene_entity_NN have_VBP "
"utr gene_entity were","4","52","2516","utr_NN gene_entity_NN were_VBD "
"gene_entity 10 ml","3","19055","146","gene_entity_NN 10_CD ml_NN "
"pancreatic gene_entity were","3","76","2516","pancreatic_JJ gene_entity_NN were_VBD "
"gene_entity using","22","19055","508","gene_entity_NN using_VBG "
"decreased dialysate gene_entity","3","150","19055","decreased_VBN dialysate_NN gene_entity_NN "
"gene_entity psittaci obtained","3","19055","197","gene_entity_NN psittaci_NNS obtained_VBN "
"total gene_entity content","3","161","37","total_JJ gene_entity_NN content_NN "
"between anti gene_entity","3","649","19055","between_IN anti_JJ gene_entity_NN "
"infected primary gene_entity","3","189","19055","infected_JJ primary_JJ gene_entity_NN "
"gene_entity lesions contain","3","19055","78","gene_entity_NN lesions_NNS contain_VBP "
"tetrameric gene_entity gdhs","3","5","3","tetrameric_JJ gene_entity_NN gdhs_NNS "
"gene_entity tinman","3","19055","3","gene_entity_NN tinman_NN "
"6 ewing's gene_entity","3","283","19055","6_CD ewing's_JJ gene_entity_NN "
"transformed gene_entity t","3","36","667","transformed_VBN gene_entity_NN t_NN "
"gene_entity mast cell","3","19055","1350","gene_entity_NN mast_NN cell_NN "
"prge_entity promoter gene_entity","3","17073","19055","prge_entity_NN promoter_NN gene_entity_NN "
"gene_entity besides subclinical","3","19055","5","gene_entity_NN besides_IN subclinical_JJ "
"acceptor gene_entity template","3","18","22","acceptor_NN gene_entity_NN template_NN "
"established from gene_entity","3","62","19055","established_VBN from_IN gene_entity_NN "
"gene_entity ingestion were","4","19055","2516","gene_entity_NN ingestion_NN were_VBD "
"having lung gene_entity","3","42","19055","having_VBG lung_NN gene_entity_NN "
"gene_entity universal th","3","19055","21","gene_entity_NN universal_JJ th_DT "
"c gene_entity g","3","470","219","c_NN gene_entity_NN g_NN "
"gene_entity site","5","19055","295","gene_entity_NN site_NN "
"resulting gene_entity may","3","60","513","resulting_VBG gene_entity_NN may_MD "
"patients eighteen gene_entity","3","175","19055","patients_NNS eighteen_CD gene_entity_NN "
"9 gene_entity were","3","124","2516","9_CD gene_entity_NN were_VBD "
"gene_entity treated exclusively","3","19055","19","gene_entity_NN treated_VBN exclusively_RB "
"given either gene_entity","3","62","19055","given_VBN either_CC gene_entity_NN "
"gene_entity were only","3","19055","414","gene_entity_NN were_VBD only_RB "
"hd gene_entity blood","3","17","306","hd_NN gene_entity_NN blood_NN "
"gene_entity prosthesis","3","19055","6","gene_entity_NN prosthesis_NN "
"type iia gene_entity","3","511","19055","type_NN iia_NN gene_entity_NN "
"gene_entity hepatocytes","8","19055","14","gene_entity_NN hepatocytes_NNS "
"dry immunoglobulin gene_entity","3","24","19055","dry_JJ immunoglobulin_NN gene_entity_NN "
"which gene_entity gene_entity","3","960","19055","which_WDT gene_entity_JJ gene_entity_NN "
"lack gene_entity gene_entity","3","37","19055","lack_NN gene_entity_NN gene_entity_NN "
"nephrotic gene_entity compared","3","5","303","nephrotic_JJ gene_entity_NN compared_VBN "
"individual gene_entity strict","3","56","7","individual_JJ gene_entity_NN strict_JJ "
"gene_entity had more","3","19055","313","gene_entity_NN had_VBD more_RBR "
"gene_entity precipitable portion","3","19055","37","gene_entity_NN precipitable_JJ portion_NN "
"killed gene_entity bovis","3","28","20","killed_VBN gene_entity_NN bovis_NNS "
"aug gene_entity","4","6","19055","aug_NN gene_entity_NN "
"gene_entity replication protein","3","19055","1286","gene_entity_NN replication_NN protein_NN "
"ribonucleoprotein nuclear gene_entity","3","11","19055","ribonucleoprotein_NN nuclear_JJ gene_entity_NN "
"laboratory gene_entity","6","50","19055","laboratory_NN gene_entity_NN "
"gene_entity confirming","4","19055","12","gene_entity_NN confirming_VBG "
"gene_entity isolates viral","3","19055","114","gene_entity_NN isolates_NNS viral_JJ "
"e.g gene_entity crassa","3","23","7","e.g_NN gene_entity_NN crassa_NN "
"structural heart gene_entity","3","88","19055","structural_JJ heart_NN gene_entity_NN "
"gene_entity associated cryptococcal","4","19055","7","gene_entity_NN associated_VBD cryptococcal_JJ "
"gene_entity produces gene_entity","3","19055","19055","gene_entity_NN produces_VBZ gene_entity_NN "
"between reported gene_entity","3","649","19055","between_IN reported_VBN gene_entity_NN "
"gene_entity 1 inoculated","3","19055","29","gene_entity_NN 1_CD inoculated_VBN "
"spectroscopy native gene_entity","3","15","19055","spectroscopy_NN native_JJ gene_entity_NN "
"consecutive gene_entity 36","3","22","34","consecutive_JJ gene_entity_NN 36_CD "
"one gene_entity species","3","464","111","one_CD gene_entity_NN species_NNS "
"gene_entity size","4","19055","63","gene_entity_NN size_NN "
"gene_entity lipid","3","19055","21","gene_entity_NN lipid_NN "
"flanking gene_entity residue","3","52","61","flanking_JJ gene_entity_NN residue_NN "
"nanometer gene_entity excimer","3","3","3","nanometer_NN gene_entity_NN excimer_NN "
"constrictive gene_entity cp","3","3","42","constrictive_JJ gene_entity_NN cp_NN "
"active gene_entity complement","3","151","63","active_JJ gene_entity_NN complement_NN "
"induced gene_entity","47","508","19055","induced_VBN gene_entity_NN "
"markedly suppressed gene_entity","3","51","19055","markedly_RB suppressed_VBN gene_entity_NN "
"gene_entity starting dose","3","19055","129","gene_entity_NN starting_VBG dose_NN "
"gene_entity membrane protein","3","19055","1286","gene_entity_NN membrane_NN protein_NN "
"tnac stop gene_entity","9","13","19055","tnac_NN stop_NN gene_entity_NN "
"airway gene_entity may","3","17","513","airway_NN gene_entity_NN may_MD "
"diabetic gene_entity accelerated","3","23","11","diabetic_JJ gene_entity_NN accelerated_VBD "
"gene_entity 3.2 1.2","3","19055","17","gene_entity_NN 3.2_CD 1.2_CD "
"gene_entity although trace","3","19055","5","gene_entity_NN although_IN trace_NN "
"pneumoniae gene_entity u.m","3","6","3","pneumoniae_FW gene_entity_FW u.m_FW "
"gene_entity scores","3","19055","35","gene_entity_NN scores_NNS "
"blocking gene_entity","3","24","19055","blocking_VBG gene_entity_NN "
"minus strand gene_entity","3","4","19055","minus_CC strand_NN gene_entity_NN "
"gene_entity prge_entity oifntau","3","19055","14","gene_entity_NN prge_entity_NN oifntau_NN "
"gene_entity glutamic gene_entity","3","19055","19055","gene_entity_NN glutamic_JJ gene_entity_NN "
"activated gene_entity iiels","3","194","6","activated_VBN gene_entity_NN iiels_NNS "
"gene_entity gene_entity sensitized","5","19055","20","gene_entity_NN gene_entity_NN sensitized_VBN "
"unconjugated gene_entity","3","3","19055","unconjugated_JJ gene_entity_NN "
"gene_entity prge_entity splice","3","19055","35","gene_entity_NN prge_entity_NN splice_NN "
"concentrate gene_entity from","3","3","1718","concentrate_NN gene_entity_NN from_IN "
"gene_entity arising","3","19055","8","gene_entity_NN arising_VBG "
"may gene_entity ongoing","3","513","10","may_MD gene_entity_VB ongoing_JJ "
"nonmicrobial scleral gene_entity","3","3","19055","nonmicrobial_JJ scleral_JJ gene_entity_NN "
"153 gene_entity","3","4","19055","153_CD gene_entity_NN "
"gene_entity free alpha","3","19055","206","gene_entity_NN free_JJ alpha_NN "
"homologous gene_entity sera","3","86","164","homologous_JJ gene_entity_NN sera_NNS "
"cultured marine gene_entity","3","55","19055","cultured_VBN marine_JJ gene_entity_NN "
"maximum reporter gene_entity","3","48","19055","maximum_NN reporter_NN gene_entity_NN "
"60 pregnancy gene_entity","3","81","19055","60_CD pregnancy_NN gene_entity_NN "
"any gene_entity","10","121","19055","any_DT gene_entity_NN "
"gene_entity were allowed","3","19055","22","gene_entity_NN were_VBD allowed_VBN "
"gene_entity silencing requires","3","19055","70","gene_entity_NN silencing_NN requires_VBZ "
"terminally located gene_entity","3","12","19055","terminally_RB located_JJ gene_entity_NN "
"gene_entity paraproteins","3","19055","3","gene_entity_NN paraproteins_NNS "
"plus gene_entity only","3","46","414","plus_CC gene_entity_NN only_RB "
"gene_entity clandestine","3","19055","10","gene_entity_NN clandestine_JJ "
"gene_entity residues involved","3","19055","183","gene_entity_NN residues_NNS involved_VBN "
"gene_entity proteins were","3","19055","2516","gene_entity_NN proteins_NNS were_VBD "
"mere gene_entity gene_entity","3","3","19055","mere_JJ gene_entity_NN gene_entity_NN "
"remaining after gene_entity","3","27","19055","remaining_VBG after_IN gene_entity_NN "
"years gene_entity","4","163","19055","years_NNS gene_entity_NN "
"8 kaposi's gene_entity","3","178","19055","8_CD kaposi's_FW gene_entity_FW "
"gene_entity 1 malignant","3","19055","34","gene_entity_NN 1_CD malignant_JJ "
"old gene_entity gene_entity","3","71","19055","old_JJ gene_entity_NN gene_entity_NN "
"deaminase prge_entity gene_entity","3","5","19055","deaminase_NN prge_entity_NN gene_entity_NN "
"than gene_entity antibody","3","550","368","than_IN gene_entity_JJ antibody_NN "
"contains several gene_entity","3","143","19055","contains_VBZ several_JJ gene_entity_NN "
"gene_entity also increased","3","19055","348","gene_entity_NN also_RB increased_VBD "
"35 gene_entity revealed","3","34","243","35_CD gene_entity_NN revealed_VBD "
"remaining 27 gene_entity","3","27","19055","remaining_VBG 27_CD gene_entity_NN "
"gene_entity plus intermediate","3","19055","23","gene_entity_NN plus_CC intermediate_NN "
"gene_entity gene_entity challenges","3","19055","9","gene_entity_NN gene_entity_NN challenges_NNS "
"typhi gene_entity","3","3","19055","typhi_NN gene_entity_NN "
"all gene_entity groups","3","489","197","all_DT gene_entity_NN groups_NNS "
"delta3 gene_entity","8","8","19055","delta3_NN gene_entity_NN "
"50 gene_entity were","3","148","2516","50_CD gene_entity_NN were_VBD "
"single component gene_entity","3","195","19055","single_JJ component_NN gene_entity_NN "
"resistant gene_entity when","3","65","368","resistant_JJ gene_entity_NN when_WRB "
"seven gene_entity infected","3","82","189","seven_CD gene_entity_NN infected_JJ "
"gene_entity fortuitum m","3","19055","215","gene_entity_NN fortuitum_NN m_NN "
"also stimulate gene_entity","3","637","19055","also_RB stimulate_VBP gene_entity_NN "
"gene_entity deletions","3","19055","35","gene_entity_NN deletions_NNS "
"gene_entity rhil","3","19055","9","gene_entity_NN rhil_NN "
"standard gene_entity bioassay","3","54","5","standard_JJ gene_entity_NN bioassay_NN "
"overall gene_entity gene_entity","3","71","19055","overall_JJ gene_entity_NN gene_entity_NN "
"gene_entity were required","4","19055","198","gene_entity_NN were_VBD required_VBN "
"inhibited gene_entity growth","3","166","232","inhibited_VBD gene_entity_NN growth_NN "
"influence gene_entity permeability","3","60","9","influence_NN gene_entity_NN permeability_NN "
"gene_entity were basically","3","19055","5","gene_entity_NN were_VBD basically_RB "
"among gene_entity 8th","3","147","6","among_IN gene_entity_NN 8th_JJ "
"gene_entity samples prge_entity","3","19055","17073","gene_entity_NN samples_NNS prge_entity_NN "
"lytic gene_entity prge_entity","3","9","17073","lytic_JJ gene_entity_NN prge_entity_NN "
"gene_entity segment","9","19055","40","gene_entity_NN segment_NN "
"gene_entity studies using","3","19055","508","gene_entity_NN studies_NNS using_VBG "
"within gene_entity pathogenicity","3","278","14","within_IN gene_entity_NN pathogenicity_NN "
"kb cryptic gene_entity","3","134","19055","kb_NN cryptic_JJ gene_entity_NN "
"metabolic bone gene_entity","3","20","19055","metabolic_JJ bone_NN gene_entity_NN "
"repeat element gene_entity","3","57","19055","repeat_NN element_NN gene_entity_NN "
"saccharomyces gene_entity we","3","42","1383","saccharomyces_NNS gene_entity_NN we_PRP "
"gene_entity anion","4","19055","5","gene_entity_NN anion_NN "
"tris gene_entity","3","3","19055","tris_NN gene_entity_NN "
"measure other gene_entity","3","40","19055","measure_NN other_JJ gene_entity_NN "
"common gene_entity mourning","3","114","7","common_JJ gene_entity_NN mourning_NN "
"gene_entity could expel","3","19055","3","gene_entity_NN could_MD expel_VB "
"gene_entity per year","3","19055","95","gene_entity_NN per_IN year_NN "
"effective gene_entity agents","3","84","70","effective_JJ gene_entity_NN agents_NNS "
"gene_entity cholerae o139","3","19055","6","gene_entity_NN cholerae_NN o139_NN "
"gene_entity ill gene_entity","3","19055","19055","gene_entity_NN ill_JJ gene_entity_NN "
"gene_entity minigene encoding","3","19055","128","gene_entity_NN minigene_NN encoding_VBG "
"gene_entity proliferative gene_entity","3","19055","19055","gene_entity_NN proliferative_JJ gene_entity_NN "
"gene_entity contact gene_entity","4","19055","19055","gene_entity_NN contact_NN gene_entity_NN "
"sublethally irradiated gene_entity","3","3","19055","sublethally_RB irradiated_JJ gene_entity_NN "
"gene_entity b cells","4","19055","1983","gene_entity_NN b_NN cells_NNS "
"gene_entity via n","3","19055","452","gene_entity_NN via_IN n_NN "
"degenerate gene_entity","7","10","19055","degenerate_JJ gene_entity_NN "
"causes gene_entity transformation","3","46","43","causes_NNS gene_entity_JJ transformation_NN "
"gene_entity 293t","3","19055","9","gene_entity_NN 293t_NN "
"gene_entity mediated signal","3","19055","143","gene_entity_NN mediated_VBD signal_NN "
"gene_entity carinii sp","3","19055","18","gene_entity_NN carinii_NN sp_NN "
"corresponding cellular gene_entity","3","79","19055","corresponding_JJ cellular_JJ gene_entity_NN "
"eight gene_entity two","3","53","773","eight_CD gene_entity_NN two_CD "
"infected gene_entity retained","3","189","27","infected_JJ gene_entity_NN retained_VBD "
"gene_entity prge_entity ligand","4","19055","84","gene_entity_NN prge_entity_NN ligand_NN "
"papillary renal gene_entity","8","11","19055","papillary_JJ renal_JJ gene_entity_NN "
"rt1a gene_entity were","3","3","2516","rt1a_NN gene_entity_NN were_VBD "
"coat gene_entity","3","11","19055","coat_NN gene_entity_NN "
"prevented gene_entity","4","33","19055","prevented_VBD gene_entity_NN "
"from gene_entity induced","4","1718","508","from_IN gene_entity_NN induced_VBD "
"core gene_entity compared","3","69","303","core_NN gene_entity_NN compared_VBN "
"o75 o gene_entity","4","10","19055","o75_NN o_NN gene_entity_NN "
"virus gene_entity","3","14","19055","virus_NN gene_entity_NN "
"time than gene_entity","3","192","19055","time_NN than_IN gene_entity_NN "
"particular gene_entity resistant","3","40","65","particular_JJ gene_entity_NN resistant_JJ "
"syngenic gene_entity","3","4","19055","syngenic_JJ gene_entity_NN "
"gene_entity recognition specificity","3","19055","117","gene_entity_NN recognition_NN specificity_NN "
"gene_entity streptodornase were","3","19055","2516","gene_entity_NN streptodornase_NN were_VBD "
"gene_entity from each","3","19055","209","gene_entity_NN from_IN each_DT "
"gene_entity intestinalis gene_entity","3","19055","19055","gene_entity_NN intestinalis_NN gene_entity_NN "
