"gene_entity source","10","19055","32","gene_entity_NN source_NN "
"benefit gene_entity","3","10","19055","benefit_NN gene_entity_NN "
"gene_entity auxotrophy","4","19055","4","gene_entity_NN auxotrophy_NN "
"sporulation gene_entity","3","24","19055","sporulation_NN gene_entity_NN "
"gene_entity chelated","3","19055","4","gene_entity_NN chelated_VBD "
"inhibit gene_entity","4","51","19055","inhibit_VB gene_entity_NN "
"adapted gene_entity","3","8","19055","adapted_VBN gene_entity_NN "
"clone gene_entity","3","57","19055","clone_NN gene_entity_NN "
"gene_entity sample","3","19055","33","gene_entity_NN sample_NN "
"gene_entity 19.1","3","19055","4","gene_entity_NN 19.1_CD "
"gene_entity oih","11","19055","11","gene_entity_NN oih_NN "
"downstream gene_entity","3","85","19055","downstream_JJ gene_entity_NN "
"gene_entity 19.4","3","19055","3","gene_entity_NN 19.4_CD "
"gene_entity oil","13","19055","17","gene_entity_NN oil_NN "
"pc gene_entity","3","6","19055","pc_NN gene_entity_NN "
"gene_entity organs","4","19055","31","gene_entity_NN organs_NNS "
"gene_entity chelates","3","19055","3","gene_entity_NN chelates_NNS "
"respiratory gene_entity","6","35","19055","respiratory_JJ gene_entity_NN "
"mourning gene_entity","7","7","19055","mourning_VBG gene_entity_NN "
"gene_entity homolog","9","19055","16","gene_entity_NN homolog_NN "
"gene_entity chain","7","19055","179","gene_entity_NN chain_NN "
"sydney gene_entity","3","3","19055","sydney_NN gene_entity_NN "
"nonsurviving gene_entity","3","3","19055","nonsurviving_JJ gene_entity_NN "
"gene_entity lethality","3","19055","10","gene_entity_NN lethality_NN "
"gene_entity organ","3","19055","39","gene_entity_NN organ_NN "
"sheared gene_entity","3","3","19055","sheared_VBN gene_entity_NN "
"gene_entity fortuitum","3","19055","3","gene_entity_NN fortuitum_NN "
"domain gene_entity","4","476","19055","domain_NN gene_entity_NN "
"gene_entity staining","3","19055","57","gene_entity_NN staining_NN "
"gene_entity secondary","4","19055","68","gene_entity_NN secondary_JJ "
"gene_entity controls","7","19055","156","gene_entity_NN controls_NNS "
"multiple gene_entitylerosis","5","125","5","multiple_JJ gene_entitylerosis_NN "
"gene_entity river","3","19055","3","gene_entity_NN river_NN "
"gene_entity pregnancy","3","19055","37","gene_entity_NN pregnancy_NN "
"gene_entity likewise","3","19055","10","gene_entity_NN likewise_RB "
"gene_entity early","3","19055","172","gene_entity_NN early_RB "
"gene_entity depleted","4","19055","12","gene_entity_NN depleted_VBD "
"synovial gene_entity","4","18","19055","synovial_JJ gene_entity_NN "
"inhibition gene_entity","3","147","19055","inhibition_NN gene_entity_NN "
"gene_entity much","3","19055","40","gene_entity_NN much_RB "
"enrolled gene_entity","3","10","19055","enrolled_VBN gene_entity_NN "
"messenger gene_entity","13","21","19055","messenger_NN gene_entity_NN "
"gene_entity kill","3","19055","7","gene_entity_NN kill_NN "
"migratory gene_entity","4","6","19055","migratory_JJ gene_entity_NN "
"mostly gene_entity","3","11","19055","mostly_RB gene_entity_NN "
"glutaryl gene_entity","3","3","19055","glutaryl_NN gene_entity_NN "
"gene_entity restriction","4","19055","30","gene_entity_NN restriction_NN "
"gene_entity phosphatases","3","19055","5","gene_entity_NN phosphatases_NNS "
"gene_entity pfs48","3","19055","4","gene_entity_NN pfs48_NN "
"measurable gene_entity","3","10","19055","measurable_JJ gene_entity_NN "
"stratify gene_entity","3","3","19055","stratify_NN gene_entity_NN "
"dendritic gene_entity","3","16","19055","dendritic_JJ gene_entity_NN "
"gene_entity current","3","19055","51","gene_entity_NN current_JJ "
"1,699 gene_entity","3","3","19055","1,699_CD gene_entity_NN "
"gene_entity gall","4","19055","11","gene_entity_NN gall_NN "
"contain gene_entity","3","78","19055","contain_VBP gene_entity_NN "
"time gene_entity","3","192","19055","time_NN gene_entity_NN "
"sole gene_entity","3","7","19055","sole_JJ gene_entity_NN "
"yac gene_entity","3","10","19055","yac_NN gene_entity_NN "
"gallbladder gene_entity","5","13","19055","gallbladder_NN gene_entity_NN "
"gene_entity evolution","5","19055","31","gene_entity_NN evolution_NN "
"tetradecanoyl gene_entity","4","4","19055","tetradecanoyl_NN gene_entity_NN "
"flanking gene_entity","4","52","19055","flanking_JJ gene_entity_NN "
"bordering gene_entity","4","5","19055","bordering_VBG gene_entity_NN "
"pathogenic gene_entity","7","19","19055","pathogenic_JJ gene_entity_NN "
"gene_entity caebv","3","19055","5","gene_entity_NN caebv_NN "
"aromatic gene_entity","4","8","19055","aromatic_JJ gene_entity_NN "
"f2alpha gene_entity","3","5","19055","f2alpha_NN gene_entity_NN "
"gene_entity rhinotracheitis","3","19055","3","gene_entity_NN rhinotracheitis_NN "
"mri gene_entity","3","20","19055","mri_NN gene_entity_NN "
"gene_entity enrichment","3","19055","5","gene_entity_NN enrichment_NN "
"chloromethyl gene_entity","3","3","19055","chloromethyl_NN gene_entity_NN "
"gene_entity extraneurally","3","19055","3","gene_entity_NN extraneurally_RB "
"hypertensive gene_entity","5","5","19055","hypertensive_JJ gene_entity_NN "
"gene_entity sulphate","11","19055","11","gene_entity_NN sulphate_NN "
"gene_entity above","3","19055","25","gene_entity_NN above_IN "
"more gene_entity","6","313","19055","more_RBR gene_entity_JJ "
"gene_entity virus","6","19055","14","gene_entity_NN virus_NN "
"gene_entity mutants","5","19055","141","gene_entity_NN mutants_NNS "
"erythematosus gene_entity","3","3","19055","erythematosus_NN gene_entity_NN "
"those gene_entity","11","221","19055","those_DT gene_entity_NN "
"oka gene_entity","3","4","19055","oka_FW gene_entity_FW "
"gene_entity envelope","4","19055","23","gene_entity_NN envelope_NN "
"gene_entity dioxide","7","19055","8","gene_entity_NN dioxide_NN "
"gene_entity yellow","4","19055","4","gene_entity_NN yellow_NN "
"b16 gene_entity","6","9","19055","b16_NN gene_entity_NN "
"gene_entity dimethylbenz","3","19055","3","gene_entity_NN dimethylbenz_NN "
"gene_entity became","7","19055","29","gene_entity_NN became_VBD "
"known gene_entity","7","174","19055","known_JJ gene_entity_NN "
"oestrous gene_entity","3","5","19055","oestrous_JJ gene_entity_NN "
"gene_entity urethral","4","19055","7","gene_entity_NN urethral_NN "
"gene_entity less","5","19055","136","gene_entity_NN less_RBR "
"gene_entity hearts","4","19055","9","gene_entity_NN hearts_NNS "
"gene_entity highly","3","19055","142","gene_entity_NN highly_RB "
"gene_entity screen","3","19055","18","gene_entity_NN screen_NN "
"vs gene_entity","4","81","19055","vs_CC gene_entity_NN "
"staphylococcal gene_entity","13","18","19055","staphylococcal_JJ gene_entity_NN "
"useful gene_entity","3","63","19055","useful_JJ gene_entity_NN "
"prognostic gene_entity","5","21","19055","prognostic_JJ gene_entity_NN "
"gene_entity consists","7","19055","35","gene_entity_NN consists_VBZ "
"ia gene_entity","9","21","19055","ia_NN gene_entity_NN "
"gene_entity challenge","11","19055","76","gene_entity_NN challenge_NN "
"resembles gene_entity","4","12","19055","resembles_VBZ gene_entity_NN "
"gene_entity analogue","7","19055","13","gene_entity_NN analogue_NN "
"gene_entity pyecepsilon","3","19055","6","gene_entity_NN pyecepsilon_NN "
"determine gene_entity","3","132","19055","determine_VB gene_entity_NN "
"gene_entity q10","6","19055","6","gene_entity_NN q10_NN "
"gene_entity loop","3","19055","74","gene_entity_NN loop_NN "
"gene_entity induction","17","19055","194","gene_entity_NN induction_NN "
"increases gene_entity","4","48","19055","increases_NNS gene_entity_NN "
"gene_entity reproduction","3","19055","4","gene_entity_NN reproduction_NN "
"gene_entity morbidity","3","19055","15","gene_entity_NN morbidity_NN "
"gene_entity footprints","3","19055","5","gene_entity_NN footprints_NNS "
"gene_entity spanning","6","19055","23","gene_entity_NN spanning_NN "
"membrane gene_entity","9","153","19055","membrane_NN gene_entity_NN "
"gene_entity structures","5","19055","55","gene_entity_NN structures_NNS "
"gene_entity demographics","3","19055","4","gene_entity_NN demographics_NNS "
"gene_entity cytokeratin","3","19055","3","gene_entity_NN cytokeratin_NN "
"entire gene_entity","3","38","19055","entire_JJ gene_entity_NN "
"gravis gene_entity","3","3","19055","gravis_NN gene_entity_NN "
"gene_entity quickly","3","19055","4","gene_entity_NN quickly_RB "
"396 gene_entity","3","4","19055","396_CD gene_entity_NN "
"gene_entity plasma","9","19055","125","gene_entity_NN plasma_NN "
"gene_entity developing","3","19055","34","gene_entity_NN developing_VBG "
"ldl gene_entity","3","12","19055","ldl_NN gene_entity_NN "
"gene_entity 1.4","3","19055","15","gene_entity_NN 1.4_CD "
"gene_entity 1.6","3","19055","16","gene_entity_NN 1.6_CD "
"page gene_entity","3","14","19055","page_NN gene_entity_NN "
"her gene_entity","3","12","19055","her_PRP$ gene_entity_NN "
"gene_entity staphylococcal","3","19055","18","gene_entity_NN staphylococcal_NN "
"gene_entity urine","4","19055","23","gene_entity_NN urine_NN "
"gene_entity cooperatively","3","19055","5","gene_entity_NN cooperatively_RB "
"31 gene_entity","8","34","19055","31_CD gene_entity_NN "
"council gene_entity","3","4","19055","council_NN gene_entity_NN "
"gene_entity none","4","19055","45","gene_entity_NN none_NN "
"heavy gene_entity","5","30","19055","heavy_JJ gene_entity_NN "
"plane gene_entity","5","5","19055","plane_NN gene_entity_NN "
"gene_entity marsh","3","19055","4","gene_entity_NN marsh_NN "
"gene_entity deficiency","4","19055","27","gene_entity_NN deficiency_NN "
"gene_entity confirms","3","19055","6","gene_entity_NN confirms_VBZ "
"gene_entity infused","3","19055","9","gene_entity_NN infused_VBD "
"vitreous gene_entity","3","11","19055","vitreous_JJ gene_entity_NN "
"gene_entity algorithm","3","19055","28","gene_entity_NN algorithm_NN "
"c57 gene_entity","4","5","19055","c57_NN gene_entity_NN "
"muscle gene_entity","3","71","19055","muscle_NN gene_entity_NN "
"purified gene_entity","15","136","19055","purified_VBN gene_entity_NN "
"delivering gene_entity","3","3","19055","delivering_VBG gene_entity_NN "
"gene_entity bilateral","3","19055","13","gene_entity_NN bilateral_JJ "
"k562 gene_entity","4","20","19055","k562_NN gene_entity_NN "
"gene_entity epitope","3","19055","18","gene_entity_NN epitope_NN "
"gene_entity using","22","19055","508","gene_entity_NN using_VBG "
"shorter gene_entity","3","21","19055","shorter_JJR gene_entity_NN "
"gene_entity tinman","3","19055","3","gene_entity_NN tinman_NN "
"gene_entity also","22","19055","637","gene_entity_NN also_RB "
"prototype gene_entity","4","11","19055","prototype_NN gene_entity_NN "
"protecting gene_entity","4","8","19055","protecting_VBG gene_entity_NN "
"suicidal gene_entity","3","7","19055","suicidal_JJ gene_entity_NN "
"gene_entity tract","6","19055","39","gene_entity_NN tract_NN "
"stunt gene_entity","3","3","19055","stunt_NN gene_entity_NN "
"reducing gene_entity","3","16","19055","reducing_VBG gene_entity_NN "
"1735 gene_entity","3","3","19055","1735_CD gene_entity_NN "
"gene_entity differentiation","6","19055","135","gene_entity_NN differentiation_NN "
"rmcao gene_entity","3","8","19055","rmcao_NN gene_entity_NN "
"gene_entity site","5","19055","295","gene_entity_NN site_NN "
"lambda gene_entity","6","32","19055","lambda_NN gene_entity_NN "
"sedentary gene_entity","3","3","19055","sedentary_JJ gene_entity_NN "
"gene_entity vaccinated","9","19055","31","gene_entity_NN vaccinated_VBN "
"gene_entity prosthesis","3","19055","6","gene_entity_NN prosthesis_NN "
"depigmentary gene_entity","3","3","19055","depigmentary_JJ gene_entity_NN "
"gene_entity duration","3","19055","47","gene_entity_NN duration_NN "
"homeless gene_entity","4","6","19055","homeless_JJ gene_entity_NN "
"gene_entity hepatocytes","8","19055","14","gene_entity_NN hepatocytes_NNS "
"gene_entity 8.7","3","19055","4","gene_entity_NN 8.7_CD "
"emergency gene_entity","3","5","19055","emergency_NN gene_entity_NN "
"gene_entity 8.5","3","19055","9","gene_entity_NN 8.5_CD "
"gene_entity cohoused","3","19055","3","gene_entity_NN cohoused_VBD "
"gene_entity structural","3","19055","88","gene_entity_NN structural_JJ "
"gene_entity 8.1","3","19055","6","gene_entity_NN 8.1_CD "
"aug gene_entity","4","6","19055","aug_NN gene_entity_NN "
"gene_entity 10403","3","19055","3","gene_entity_NN 10403_CD "
"third gene_entity","6","64","19055","third_JJ gene_entity_NN "
"gene_entity fluorometric","3","19055","3","gene_entity_NN fluorometric_JJ "
"ischemic gene_entity","6","27","19055","ischemic_JJ gene_entity_NN "
"gene_entity must","3","19055","47","gene_entity_NN must_MD "
"gene_entity lost","5","19055","23","gene_entity_NN lost_VBD "
"manenti gene_entity","3","3","19055","manenti_NN gene_entity_NN "
"gene_entity adjusted","3","19055","14","gene_entity_NN adjusted_VBN "
"laboratory gene_entity","6","50","19055","laboratory_NN gene_entity_NN "
"noncancerous gene_entity","3","3","19055","noncancerous_JJ gene_entity_NN "
"gene_entity particularly","7","19055","35","gene_entity_NN particularly_RB "
"host gene_entity","4","27","19055","host_NN gene_entity_NN "
"gene_entity confirming","4","19055","12","gene_entity_NN confirming_VBG "
"across gene_entity","3","26","19055","across_IN gene_entity_NN "
"neonatal gene_entityis","3","21","3","neonatal_JJ gene_entityis_NNS "
"gene_entity regulatory","6","19055","155","gene_entity_NN regulatory_JJ "
"gene_entity cultured","4","19055","55","gene_entity_NN cultured_VBN "
"gene_entity radicals","3","19055","3","gene_entity_NN radicals_NNS "
"six gene_entity","25","97","19055","six_CD gene_entity_NN "
"nineteen gene_entity","5","8","19055","nineteen_CD gene_entity_NN "
"compatible gene_entity","3","6","19055","compatible_JJ gene_entity_NN "
"gene_entity chambers","3","19055","3","gene_entity_NN chambers_NNS "
"gene_entity size","4","19055","63","gene_entity_NN size_NN "
"gene_entity lipid","3","19055","21","gene_entity_NN lipid_NN "
"gene_entity oligomerization","3","19055","8","gene_entity_NN oligomerization_NN "
"gene_entity modified","4","19055","48","gene_entity_NN modified_VBN "
"induced gene_entity","47","508","19055","induced_VBN gene_entity_NN "
"gene_entity pulse","3","19055","10","gene_entity_NN pulse_NN "
"gene_entity stomatitis","4","19055","4","gene_entity_NN stomatitis_NN "
"characterized gene_entity","7","118","19055","characterized_VBN gene_entity_NN "
"zeneca gene_entity","3","3","19055","zeneca_NN gene_entity_NN "
"elevated gene_entity","5","56","19055","elevated_JJ gene_entity_NN "
"impaired gene_entity","3","30","19055","impaired_JJ gene_entity_NN "
"gene_entity children","3","19055","115","gene_entity_NN children_NNS "
"inapparent gene_entity","3","3","19055","inapparent_NN gene_entity_NN "
"5778 gene_entity","3","3","19055","5778_CD gene_entity_NN "
"mandibular gene_entity","4","7","19055","mandibular_JJ gene_entity_NN "
"prge_entity xengene_entitygene_entity","3","17073","3","prge_entity_NN xengene_entitygene_entity_NN "
"gene_entity 118","4","19055","10","gene_entity_NN 118_CD "
"gene_entity alcalescens","3","19055","3","gene_entity_NN alcalescens_NNS "
"methylotrophic gene_entity","3","3","19055","methylotrophic_JJ gene_entity_NN "
"gene_entity scores","3","19055","35","gene_entity_NN scores_NNS "
"blocking gene_entity","3","24","19055","blocking_VBG gene_entity_NN "
"gene_entity oocysts","4","19055","5","gene_entity_NN oocysts_NNS "
"gene_entity form","3","19055","146","gene_entity_NN form_NN "
"gene_entity necrosis","11","19055","12","gene_entity_NN necrosis_NN "
"gene_entity reconstituted","4","19055","12","gene_entity_NN reconstituted_VBD "
"intestinalis gene_entity","5","6","19055","intestinalis_NN gene_entity_NN "
"unconjugated gene_entity","3","3","19055","unconjugated_JJ gene_entity_NN "
"gene_entity arising","3","19055","8","gene_entity_NN arising_VBG "
"immunodominant gene_entity","3","6","19055","immunodominant_JJ gene_entity_NN "
"removes gene_entity","3","3","19055","removes_VBZ gene_entity_NN "
"kakegawa gene_entity","3","4","19055","kakegawa_NN gene_entity_NN "
"gene_entity doa4","3","19055","14","gene_entity_NN doa4_NN "
"gene_entity 123","4","19055","9","gene_entity_NN 123_CD "
"gene_entity 106","3","19055","9","gene_entity_NN 106_CD "
"153 gene_entity","3","4","19055","153_CD gene_entity_NN "
"international gene_entity","4","9","19055","international_JJ gene_entity_NN "
"gene_entity 102","3","19055","7","gene_entity_NN 102_CD "
"unabsorbed gene_entity","3","4","19055","unabsorbed_JJ gene_entity_NN "
"optimal gene_entity","3","29","19055","optimal_JJ gene_entity_NN "
"any gene_entity","10","121","19055","any_DT gene_entity_NN "
"0 gene_entity","3","77","19055","0_CD gene_entity_NN "
"iib gene_entity","3","5","19055","iib_NN gene_entity_NN "
"gene_entity paraproteins","3","19055","3","gene_entity_NN paraproteins_NNS "
"unstimulated gene_entity","3","18","19055","unstimulated_JJ gene_entity_NN "
"free gene_entity","24","103","19055","free_JJ gene_entity_NN "
"recent gene_entity","5","63","19055","recent_JJ gene_entity_NN "
"gene_entity clandestine","3","19055","10","gene_entity_NN clandestine_JJ "
"vertigo gene_entity","3","3","19055","vertigo_NN gene_entity_NN "
"gene_entity lentiflavum","3","19055","3","gene_entity_NN lentiflavum_NN "
"years gene_entity","4","163","19055","years_NNS gene_entity_NN "
"diploid gene_entity","3","4","19055","diploid_JJ gene_entity_NN "
"gene_entity oda","3","19055","7","gene_entity_NN oda_NN "
"appropriate gene_entity","6","38","19055","appropriate_JJ gene_entity_NN "
"gene_entity transfer","10","19055","48","gene_entity_NN transfer_NN "
"gene_entity efficiency","3","19055","24","gene_entity_NN efficiency_NN "
"du145 gene_entity","3","3","19055","du145_NN gene_entity_NN "
"propylamino gene_entity","3","3","19055","propylamino_NN gene_entity_NN "
"gene_entity harvested","3","19055","11","gene_entity_NN harvested_VBD "
"gene_entity moewusii","3","19055","3","gene_entity_NN moewusii_NNS "
"gene_entity psittaci","3","19055","3","gene_entity_NN psittaci_NNS "
"vaccination gene_entity","3","49","19055","vaccination_NN gene_entity_NN "
"gene_entity wc3","3","19055","3","gene_entity_NN wc3_NN "
"gene_entity lipoprotein","3","19055","17","gene_entity_NN lipoprotein_NN "
"149 gene_entity","3","11","19055","149_CD gene_entity_NN "
"gene_entity 100","9","19055","123","gene_entity_NN 100_CD "
"gene_entity microenvironment","3","19055","5","gene_entity_NN microenvironment_NN "
"nine gene_entity","9","58","19055","nine_CD gene_entity_NN "
"typhi gene_entity","3","3","19055","typhi_NN gene_entity_NN "
"delta3 gene_entity","8","8","19055","delta3_NN gene_entity_NN "
"gene_entity typhimurium","7","19055","7","gene_entity_NN typhimurium_FW "
"trials gene_entity","3","29","19055","trials_NNS gene_entity_NN "
"gene_entity heart","20","19055","77","gene_entity_NN heart_NN "
"gene_entity questionnaire","4","19055","13","gene_entity_NN questionnaire_NN "
"gene_entity aeruginosa","14","19055","16","gene_entity_FW aeruginosa_FW "
"neo gene_entity","3","15","19055","neo_NN gene_entity_NN "
"gene_entity deletions","3","19055","35","gene_entity_NN deletions_NNS "
"artery gene_entity","4","25","19055","artery_NN gene_entity_NN "
"p9 gene_entity","3","4","19055","p9_NN gene_entity_NN "
"gene_entity rhil","3","19055","9","gene_entity_NN rhil_NN "
"when gene_entity","21","368","19055","when_WRB gene_entity_NN "
"untranslated gene_entity","4","20","19055","untranslated_JJ gene_entity_NN "
"gene_entity unidentified","3","19055","13","gene_entity_NN unidentified_JJ "
"gene_entity segment","9","19055","40","gene_entity_NN segment_NN "
"antiapoptotic gene_entity","3","5","19055","antiapoptotic_JJ gene_entity_NN "
"cryptic gene_entity","4","8","19055","cryptic_JJ gene_entity_NN "
"gene_entity give","3","19055","14","gene_entity_RB give_VB "
"gene_entity completed","3","19055","12","gene_entity_NN completed_VBD "
"gene_entity anion","4","19055","5","gene_entity_NN anion_NN "
"tris gene_entity","3","3","19055","tris_NN gene_entity_NN "
"micronm gene_entity","4","4","19055","micronm_NN gene_entity_NN "
"reconstituted gene_entity","3","12","19055","reconstituted_VBN gene_entity_NN "
"soluble gene_entity","11","70","19055","soluble_JJ gene_entity_NN "
"endometrioid gene_entity","5","10","19055","endometrioid_JJ gene_entity_NN "
"os gene_entity","3","13","19055","os_NN gene_entity_NN "
"gene_entity activity","25","19055","699","gene_entity_NN activity_NN "
"its gene_entity","22","423","19055","its_PRP$ gene_entity_NN "
"juxtamembrane gene_entity","3","6","19055","juxtamembrane_NN gene_entity_NN "
"gene_entity nti","3","19055","3","gene_entity_NN nti_NNS "
"r gene_entity","6","126","19055","r_NN gene_entity_NN "
"degenerate gene_entity","7","10","19055","degenerate_JJ gene_entity_NN "
"42 gene_entity","5","31","19055","42_CD gene_entity_NN "
"gene_entity amyloliquefaciens","3","19055","3","gene_entity_NN amyloliquefaciens_NNS "
"gene_entity 293t","3","19055","9","gene_entity_NN 293t_NN "
"gene_entity booster","3","19055","8","gene_entity_NN booster_NN "
"live gene_entity","8","15","19055","live_JJ gene_entity_NN "
"aih gene_entity","3","11","19055","aih_NN gene_entity_NN "
"donor gene_entity","3","36","19055","donor_NN gene_entity_NN "
"onset gene_entity","7","49","19055","onset_NN gene_entity_NN "
"coat gene_entity","3","11","19055","coat_NN gene_entity_NN "
"gene_entity fxii","3","19055","15","gene_entity_NN fxii_NNS "
"cotransfected gene_entity","3","17","19055","cotransfected_VBN gene_entity_NN "
"gene_entity belonging","3","19055","10","gene_entity_NN belonging_VBG "
"gene_entity removed","3","19055","22","gene_entity_NN removed_VBD "
"vre gene_entity","7","18","19055","vre_NN gene_entity_NN "
"prevented gene_entity","4","33","19055","prevented_VBD gene_entity_NN "
"gene_entity polyclonal","4","19055","32","gene_entity_NN polyclonal_JJ "
"virus gene_entity","3","14","19055","virus_NN gene_entity_NN "
"tsutsugamushi gene_entity","4","5","19055","tsutsugamushi_NN gene_entity_NN "
"gene_entity ulcerans","3","19055","8","gene_entity_NN ulcerans_NNS "
"gene_entity serine","3","19055","3","gene_entity_NN serine_NN "
"gene_entity mountain","3","19055","3","gene_entity_NN mountain_NN "
"effect gene_entity","3","326","19055","effect_NN gene_entity_NN "
"reporter gene_entity","9","124","19055","reporter_NN gene_entity_NN "
"colonized gene_entity","4","8","19055","colonized_VBN gene_entity_NN "
"gene_entity complications","4","19055","20","gene_entity_NN complications_NNS "
"syngenic gene_entity","3","4","19055","syngenic_JJ gene_entity_NN "
"tos gene_entity","3","4","19055","tos_NN gene_entity_NN "
"shaped gene_entity","3","8","19055","shaped_JJ gene_entity_NN "
"gene_entity does","11","19055","110","gene_entity_NN does_VBZ "
"thymocytes gene_entity","3","22","19055","thymocytes_NNS gene_entity_NN "
"25lambda gene_entity","4","7","19055","25lambda_NN gene_entity_NN "
"gene_entity phie","3","19055","12","gene_entity_NN phie_NN "
"gene_entityprge_entityr alpha","3","3","206","gene_entityprge_entityr_NN alpha_NN "
"gene_entity oriented","3","19055","7","gene_entity_NN oriented_VBN "
"gene_entity particles","21","19055","42","gene_entity_NN particles_NNS "
"gene_entity transcription","10","19055","502","gene_entity_NN transcription_NN "
"gene_entity translocations","3","19055","6","gene_entity_NN translocations_NNS "
"2.7 gene_entity","3","11","19055","2.7_CD gene_entity_NN "
"gene_entity foetuses","4","19055","9","gene_entity_NN foetuses_NNS "
"gene_entity phip","4","19055","5","gene_entity_NN phip_NN "
"gene_entity normal","4","19055","280","gene_entity_NN normal_JJ "
"retention gene_entity","3","15","19055","retention_NN gene_entity_NN "
"gene_entity invadens","3","19055","3","gene_entity_NN invadens_NNS "
"gene_entity gairdneri","3","19055","3","gene_entity_NN gairdneri_NNS "
"alphavbeta5 gene_entity","3","6","19055","alphavbeta5_NN gene_entity_NN "
"gene_entity leukocytes","4","19055","21","gene_entity_NN leukocytes_NNS "
"gene_entity saginata","3","19055","3","gene_entity_NN saginata_NN "
"gene_entity hormones","4","19055","4","gene_entity_NN hormones_NNS "
"antibodies gene_entity","6","345","19055","antibodies_NNS gene_entity_NN "
"reestablishing gene_entity","3","3","19055","reestablishing_VBG gene_entity_NN "
"surface gene_entity","11","170","19055","surface_NN gene_entity_NN "
"gene_entity engineered","4","19055","12","gene_entity_NN engineered_VBN "
"gene_entity cytokines","6","19055","109","gene_entity_JJ cytokines_NNS "
"gene_entity rrna","5","19055","20","gene_entity_NN rrna_NN "
"gene_entity pc12","4","19055","17","gene_entity_NN pc12_NN "
"gene_entity cell","131","19055","1350","gene_entity_NN cell_NN "
