nicotine-332275791318642688	noADR
nicotine-333169300242313216	noADR
nicotine-333029164716290048	noADR
nicotine-333188612332081154	noADR
ciprofloxacin-328027565111533568	noADR
nicotine-333953213923471360	noADR
nicotine-332332805382090752	noADR
zoledronicacid-326661516516532224	noADR
nicotine-333608234659241984	noADR
nicotine-333268780543262720	noADR
nicotine-333319452034736129	noADR
olanzapine-328209427842879489	hasADR
nicotine-333518390415208448	noADR
nicotine-334418824176730112	noADR
nicotine-334578591285252096	noADR
nicotine-333037080085147648	noADR
nicotine-333539728618041344	noADR
nicotine-332299892292730880	noADR
nicotine-332738349301387264	noADR
nicotine-333217739688796161	noADR
fluoxetine-330739551385575425	noADR
trazodone-330385145972543488	hasADR
nicotine-333879008242565120	noADR
nicotine-332345152385466368	noADR
trazodone-329344344567984128	noADR
nicotine-332325821249363971	noADR
trazodone-326852289031729152	noADR
nicotine-334719617329164288	noADR
trazodone-331049581775302656	noADR
nicotine-333280070120656896	noADR
nicotine-333303614120538113	noADR
memantine-328439167547740161	noADR
nicotine-334746861640499200	noADR
nicotine-333421528857341955	noADR
fluoxetine-330628104844361728	noADR
nicotine-332307357302407168	hasADR
nicotine-333704777554874368	noADR
nicotine-333598792089755648	noADR
venlafaxine-331087510249828353	noADR
nicotine-333053347768696833	noADR
nicotine-333431521153269760	noADR
nicotine-333607114490642432	noADR
quetiapine-333603448727666691	noADR
nicotine-333639571092938753	noADR
nicotine-333666761306165249	noADR
nicotine-333218299477385216	noADR
trazodone-334740149730701312	noADR
trazodone-333371333784244225	noADR
nicotine-333530223545049089	noADR
quetiapine-329166155375841280	noADR
nicotine-333231830369202177	noADR
nicotine-333315384453234688	noADR
nicotine-333436724455809025	noADR
nicotine-333471823998111745	noADR
nicotine-333206352589647872	noADR
nicotine-333321289349607424	noADR
venlafaxine-331860672071737344	hasADR
nicotine-333216750139236352	noADR
nicotine-334616697040429056	noADR
memantine-333688631506137089	noADR
quetiapine-329199746285723648	noADR
levofloxacin-329985991605628931	noADR
nicotine-334590186551906304	noADR
nicotine-333803072339984384	noADR
venlafaxine-333211368578772993	hasADR
nicotine-333472874138587137	noADR
nicotine-333098962385002496	noADR
nicotine-333249221807439874	noADR
nicotine-333256198247821312	noADR
trazodone-332748904128974848	noADR
nicotine-332311549257588736	noADR
nicotine-332305147348779008	noADR
nicotine-333600986302144514	noADR
nicotine-334486841946431488	noADR
nicotine-333627882897289216	noADR
ciprofloxacin-330176185705304067	noADR
quetiapine-331411632213344256	hasADR
venlafaxine-330925268212514816	noADR
nicotine-332329209127108609	noADR
nicotine-333426201462968320	noADR
nicotine-333048480765456384	noADR
nicotine-333461310949965824	noADR
quetiapine-331894263606550528	noADR
nicotine-333636359770230784	noADR
quetiapine-329669193400201216	noADR
nicotine-334517477860073472	noADR
fluoxetine-327105958046220290	noADR
trazodone-331902651677683712	noADR
nicotine-333131048919650304	noADR
trazodone-330563241145143298	noADR
nicotine-333444141927264257	noADR
nicotine-333032915980140545	noADR
nicotine-333810385780101120	noADR
nicotine-334197127716696064	noADR
trazodone-333054045604442114	noADR
nicotine-333654865609912320	noADR
nicotine-332283102971961345	noADR
nicotine-332279786959429633	noADR
nicotine-332307640170455040	noADR
nicotine-333629628516282369	noADR
nicotine-334510738523701249	noADR
nicotine-333125792206827520	noADR
nicotine-334417022123388929	noADR
nicotine-333637586100838400	noADR
nicotine-334609261588008960	noADR
olanzapine-328217835249741825	hasADR
nicotine-333425492256509952	noADR
nicotine-333579909232484352	noADR
nicotine-333199563307495428	noADR
nicotine-333972604203462657	noADR
nicotine-332316401048100867	noADR
nicotine-334760403072589825	noADR
nicotine-333215760090546178	noADR
nicotine-332894479080124417	noADR
nicotine-333400583350386688	noADR
fluoxetine-328272428197367810	noADR
fluoxetine-331245947063517184	noADR
nicotine-333442945862758401	noADR
paroxetine-331546405854404608	noADR
nicotine-333266192393445376	noADR
nicotine-333502658369433600	noADR
nicotine-332563796159770624	noADR
trazodone-329477090917371904	noADR
nicotine-333705027468283907	noADR
nicotine-332289195756359681	noADR
nicotine-334109040919601152	noADR
olanzapine-332448398974259200	noADR
nicotine-334155334706929664	noADR
nicotine-334131764522020864	hasADR
nicotine-332273391274979328	noADR
nicotine-332555174616915970	noADR
nicotine-333644466663591937	hasADR
trazodone-327579305485938688	noADR
nicotine-333332276047908864	noADR
nicotine-333390330000982016	noADR
nicotine-332316405775077376	noADR
fluoxetine-329643623660519424	noADR
venlafaxine-334230799383674880	noADR
nicotine-333619602540093441	noADR
nicotine-333120779204059137	noADR
quetiapine-329635543031889921	noADR
fluoxetine-331576100545249280	noADR
nicotine-333547661540065280	noADR
nicotine-334579504779493376	noADR
nicotine-333663322199162882	noADR
nicotine-333647175315775488	noADR
nicotine-333909387716460544	noADR
nicotine-333485230256168960	noADR
nicotine-333464167627493376	noADR
quetiapine-327232066854981633	noADR
nicotine-333641195890831361	noADR
nicotine-333084226696122369	noADR
nicotine-333945174101217280	noADR
nicotine-333939831530995714	noADR
nicotine-334113741111185409	noADR
nicotine-333567199245639680	noADR
fluoxetine-328213928020692992	noADR
nicotine-333100253127532544	hasADR
nicotine-334461956717166592	noADR
trazodone-332903785443758080	noADR
zoledronicacid-332087614280708099	noADR
nicotine-334287017875738624	noADR
nicotine-333989694285164544	noADR
olanzapine-326846227704582144	noADR
nicotine-333269912791429120	noADR
nicotine-333375278447484928	noADR
trazodone-331289838856835072	noADR
nicotine-332891235289292800	noADR
nicotine-332356299675271168	noADR
nicotine-333737062375256065	noADR
nicotine-334291063026110464	noADR
nicotine-333302495214452736	noADR
nicotine-333047601861652480	noADR
ciprofloxacin-332320073408716802	noADR
nicotine-333344361339301888	noADR
nicotine-333264815567040512	noADR
nicotine-333459912619331584	noADR
trazodone-332273658179493889	hasADR
nicotine-333633110673596418	noADR
nicotine-332891486951714816	noADR
nicotine-333216006036156416	noADR
trazodone-331693053603627008	noADR
nicotine-333676560341147650	noADR
nicotine-333590260548263937	noADR
nicotine-334652795942760449	noADR
nicotine-333168922096463872	noADR
nicotine-332752732630966272	noADR
ciprofloxacin-327862024950390784	noADR
nicotine-332326969674981376	noADR
nicotine-333355876842889216	noADR
nicotine-333215602560884738	noADR
nicotine-334679087668932609	noADR
quetiapine-331370652881797120	noADR
nicotine-333062751658319873	noADR
nicotine-333440829790224385	noADR
venlafaxine-331163139808829442	noADR
fluoxetine-330695705750540289	noADR
nicotine-333559604606816256	noADR
nicotine-333562997828104192	noADR
nicotine-333283152904724480	noADR
nicotine-334209464746008576	noADR
nicotine-333430558262697984	noADR
trazodone-329452189057703936	noADR
nicotine-333246873706053633	noADR
nicotine-333579622014926849	noADR
olanzapine-328705242533347329	noADR
nicotine-333599806108880896	noADR
nicotine-333292342104707073	noADR
fluoxetine-334496807130394624	noADR
quetiapine-329541278268264448	noADR
trazodone-330182977415946240	noADR
nicotine-333345450356768769	noADR
venlafaxine-333190725724434433	noADR
fluoxetine-329201654484328450	noADR
nicotine-333063536483913728	noADR
quetiapine-331338155691229184	noADR
nicotine-334525163548848128	noADR
nicotine-334317517113798656	noADR
nicotine-333277779485413376	noADR
nicotine-333461235104354304	noADR
nicotine-333294074062856192	noADR
alendronate-329326437469396992	noADR
trazodone-326568699941228544	noADR
nicotine-333134689349017601	noADR
nicotine-333213589198487552	noADR
trazodone-326885928830390272	noADR
nicotine-333207149029240833	noADR
nicotine-334465871793766400	noADR
fluoxetine-327178788066693120	noADR
nicotine-333270988718477312	noADR
nicotine-332319577079959553	noADR
nicotine-333803460128538624	noADR
nicotine-334555521426284544	noADR
venlafaxine-328158014865559552	hasADR
olanzapine-329293282981081089	noADR
nicotine-332312306849570816	noADR
nicotine-333544882390044672	noADR
nicotine-333131881988108288	noADR
venlafaxine-329244949658865666	noADR
olanzapine-328655421256654849	noADR
nicotine-333672899628105728	noADR
nicotine-334305033174806529	noADR
nicotine-333333370299904001	noADR
nicotine-333361096884891649	noADR
trazodone-332227554956161024	noADR
nicotine-333157394945294337	noADR
fluoxetine-334002597906227202	noADR
fluoxetine-329066418119245824	noADR
trazodone-327628658644754432	noADR
nicotine-333070336063062017	noADR
nicotine-333792902880825344	noADR
trazodone-328370870294806528	noADR
nicotine-333218831382216704	noADR
nicotine-333674167138406400	noADR
fluoxetine-333434155910176768	noADR
nicotine-333941341899874305	noADR
nicotine-333326204197285889	noADR
venlafaxine-330053958125096960	noADR
nicotine-333296423485456384	noADR
trazodone-330933594329608192	noADR
trazodone-333061866383360000	noADR
nicotine-333333711250665472	noADR
nicotine-333457178604228608	noADR
nicotine-334617360189247490	noADR
nicotine-334164394638458881	noADR
nicotine-333057576960925696	noADR
quetiapine-328701075567812610	noADR
trazodone-330545428493893632	hasADR
nicotine-333611973486985219	noADR
trazodone-333459257745866752	noADR
olanzapine-330316654888230914	noADR
nicotine-334611656984363008	noADR
nicotine-333107474079023105	noADR
quetiapine-334582667821600768	noADR
nicotine-332448822087262208	noADR
nicotine-333776069264035841	noADR
nicotine-333458497377275905	noADR
nicotine-333422385694908416	noADR
nicotine-334140244762972160	noADR
nicotine-332782801462124544	noADR
fluoxetine-333030938621657090	noADR
nicotine-333380512313909250	noADR
nicotine-333616358183034881	noADR
nicotine-332870254386622464	hasADR
quetiapine-329949451840016384	noADR
trazodone-327976541151694848	noADR
nicotine-332335795895676928	noADR
trazodone-332388758873849858	noADR
nicotine-333102456680636416	noADR
quetiapine-326834251330891777	noADR
quetiapine-331558974723854337	noADR
nicotine-333183279568142336	noADR
fluoxetine-334402919078191104	noADR
quetiapine-329007167267028992	noADR
paroxetine-328287774262321153	hasADR
nicotine-332298156610048000	noADR
nicotine-334543905527844866	noADR
nicotine-334560683045838848	noADR
fluoxetine-332364008382427137	noADR
paroxetine-330021133095141376	noADR
nicotine-334497195434844160	noADR
nicotine-334493905041113090	noADR
nicotine-333239218841210880	noADR
olanzapine-330154444459241472	noADR
fluoxetine-328785858327089153	noADR
nicotine-333144615106523137	noADR
nicotine-333681752809828355	noADR
trazodone-326903509943459840	noADR
nicotine-333088928204734465	noADR
nicotine-333610683608481792	noADR
nicotine-333207187176439809	noADR
fluoxetine-330735647411302401	noADR
nicotine-334665696724283393	noADR
nicotine-333267061356769281	noADR
nicotine-333196538711003138	noADR
nicotine-334652053408333825	noADR
ziprasidone-329192226984960000	noADR
nicotine-333251119138623488	noADR
nicotine-332278049938751488	noADR
venlafaxine-332175390044999680	noADR
quetiapine-332103366001963010	noADR
fluoxetine-333988018593595392	noADR
nicotine-333521814024224768	noADR
nicotine-333388397156638723	noADR
nicotine-334488855413678081	noADR
ciprofloxacin-326596903791902720	hasADR
nicotine-333552682788872193	noADR
nicotine-333596787434721280	noADR
nicotine-334676000862507009	noADR
nicotine-333808390709067776	noADR
nicotine-334553797462462464	noADR
quetiapine-332581086926360576	noADR
trazodone-333212836568395777	noADR
nicotine-334404532559822850	noADR
quetiapine-328986744382955520	noADR
nicotine-333661355875897345	noADR
nicotine-333619932942188545	noADR
nicotine-334402181241389057	noADR
nicotine-332338750002712577	noADR
trazodone-332354663653470208	noADR
nicotine-333339613450096641	hasADR
nicotine-333116571738320897	noADR
nicotine-333497450876776449	noADR
nicotine-333170915594600448	noADR
fluoxetine-332533604930445312	noADR
olanzapine-328245474291224576	noADR
nicotine-333672875829653505	noADR
nicotine-333320310705238016	noADR
olanzapine-333195213197672448	hasADR
ciprofloxacin-332645047944228864	noADR
quetiapine-329391569620856833	noADR
nicotine-332697394598801410	noADR
fluoxetine-327527008659726336	noADR
olanzapine-330180413148520448	noADR
nicotine-333629509528088578	noADR
venlafaxine-327202122473029633	noADR
trazodone-334178067104817152	noADR
nicotine-333655670832390144	noADR
nicotine-334249508617732097	noADR
fluoxetine-334591321455095810	noADR
nicotine-333646921287737345	noADR
ziprasidone-332842899135926273	noADR
nicotine-333261512581980160	noADR
fluoxetine-333934951697354752	noADR
nicotine-332296231537762308	noADR
nicotine-333388518791471104	noADR
trazodone-327154129237573633	noADR
nicotine-333578243204579329	noADR
nicotine-333412175530061825	noADR
trazodone-334501916405014528	noADR
nicotine-333481755208208384	noADR
levofloxacin-334155261239521280	noADR
nicotine-333415220762529792	noADR
ciprofloxacin-327034117688524800	noADR
nicotine-333563354201333760	noADR
nicotine-334763953634816000	noADR
nicotine-333038978477473792	noADR
nicotine-333429561394073601	noADR
venlafaxine-326998176525598720	noADR
nicotine-334533995645788162	noADR
nicotine-333306947317141505	noADR
nicotine-333455560261369856	noADR
nicotine-334493310280400897	noADR
quetiapine-332778502946426880	hasADR
ciprofloxacin-334693778331938816	noADR
nicotine-334763701125124096	noADR
venlafaxine-331163351818330114	noADR
fluoxetine-326393205811720192	noADR
olanzapine-327676290494783488	noADR
levofloxacin-334326110554820609	noADR
nicotine-333620349923098626	noADR
quetiapine-332391387901358081	noADR
nicotine-334745651839651841	noADR
venlafaxine-328618062335062016	noADR
nicotine-334525640432824320	noADR
nicotine-333415007876440064	noADR
nicotine-333474933273395200	noADR
nicotine-333456651644452868	noADR
nicotine-333922054707499008	noADR
venlafaxine-327367830527963137	hasADR
ofloxacin-331095541893169153	noADR
fluoxetine-331388935186051073	noADR
trazodone-331633856123899904	noADR
ciprofloxacin-332427374861877249	noADR
trazodone-333381119774978048	noADR
nicotine-333376150275518464	noADR
nicotine-333792844491915264	noADR
nicotine-332508766580916224	hasADR
nicotine-333189203884130305	noADR
nicotine-334655339838447617	noADR
nicotine-333259744032739328	noADR
venlafaxine-332551854238097409	noADR
nicotine-333800508752011265	noADR
trazodone-328350974144032769	noADR
nicotine-333456156334886912	noADR
nicotine-332380485244293123	noADR
nicotine-333381368753049600	noADR
nicotine-332314538726813698	noADR
trazodone-334484020228395009	noADR
ciprofloxacin-330437258501058560	noADR
nicotine-332311078061088769	noADR
nicotine-333250798836383745	noADR
nicotine-334127240822525954	noADR
nicotine-333254729515810816	noADR
nicotine-334673496925929473	noADR
nicotine-333607379008630784	noADR
nicotine-334339673042350080	noADR
nicotine-333595170954166272	noADR
nicotine-334673270332874752	noADR
nicotine-333413557192515585	noADR
nicotine-333673992739237888	noADR
nicotine-333112490890260481	noADR
fluoxetine-333041351325265921	noADR
nicotine-332910174102761474	noADR
nicotine-333327906283610113	noADR
trazodone-333123450254274560	noADR
nicotine-334634297187262464	noADR
nicotine-333368910525132800	noADR
ciprofloxacin-330026299093549056	noADR
nicotine-333057454923456512	noADR
fluoxetine-333744558200475648	hasADR
nicotine-332285925629521920	noADR
quetiapine-330014945175539713	hasADR
nicotine-333201415570862082	noADR
olanzapine-328705630510645249	noADR
quetiapine-329688230733680640	noADR
quetiapine-326665428493557760	hasADR
nicotine-333063242429652992	noADR
nicotine-334582436728029185	hasADR
nicotine-334398380094664704	noADR
olanzapine-332164763301867520	noADR
nicotine-334027164649394176	noADR
fluoxetine-329959754992594944	noADR
paroxetine-331282242594828288	noADR
nicotine-333626106701832192	noADR
nicotine-333511146231435264	noADR
nicotine-333368603992801281	noADR
nicotine-333630588005273603	noADR
nicotine-333661534570037248	noADR
nicotine-333433859096076288	noADR
nicotine-333463395133165569	noADR
nicotine-332639392013365249	noADR
nicotine-334665661190139904	noADR
nicotine-333366579163197441	noADR
fluoxetine-330983759967031296	noADR
nicotine-333735387635781632	noADR
fluoxetine-329989284805353472	noADR
nicotine-333190238270799873	noADR
nicotine-333103242496069632	noADR
nicotine-333320055901265921	noADR
nicotine-333069577628024834	noADR
nicotine-333280725413552128	noADR
trazodone-329074106337206273	noADR
nicotine-333975952814129152	noADR
nicotine-333257166255435776	noADR
fluoxetine-326768974832488448	noADR
nicotine-334630667822436352	noADR
nicotine-333311398627127297	noADR
fluoxetine-328597011970551808	hasADR
quetiapine-326516263234973696	noADR
nicotine-332897906770194432	noADR
nicotine-334537827524157440	noADR
nicotine-333806568749551617	noADR
nicotine-333410630478475264	noADR
nicotine-334746357741019138	noADR
nicotine-333183997616193536	noADR
nicotine-334455437585944576	noADR
nicotine-334142465227513856	noADR
nicotine-333233993732464640	noADR
fluoxetine-331831965953191936	noADR
fluoxetine-328785483079499776	noADR
nicotine-333456166187323392	noADR
venlafaxine-332072557492727809	noADR
nicotine-332295025172037633	noADR
nicotine-333161876596867072	hasADR
paroxetine-334670467862519808	noADR
nicotine-332794256752254977	noADR
nicotine-333394796548878336	noADR
nicotine-334652609065533440	noADR
fluoxetine-326818882746728448	noADR
nicotine-333602538668564480	hasADR
nicotine-333152312539348994	noADR
nicotine-332925645195710464	noADR
nicotine-333478082814033920	noADR
fluoxetine-328986764222033921	hasADR
nicotine-334789041117601793	noADR
nicotine-333637295381020673	noADR
nicotine-333484577714733056	noADR
nicotine-333230234231001088	noADR
fluoxetine-331155304467275776	noADR
olanzapine-332138035644882944	noADR
nicotine-333237307190673411	noADR
trazodone-329435874284670976	noADR
nicotine-333037602477314049	noADR
ofloxacin-329927078675898369	noADR
fluoxetine-329568915854348289	noADR
nicotine-333302774127284226	noADR
quetiapine-332599003516637187	noADR
venlafaxine-326995800024571906	hasADR
fluoxetine-329975005360312320	noADR
nicotine-332341923048218624	noADR
nicotine-333482745013616642	noADR
nicotine-334585917652230145	noADR
nicotine-333220104974241792	hasADR
nicotine-334501418251730944	noADR
nicotine-333112956340547584	noADR
venlafaxine-334702042671112193	noADR
nicotine-333110802271834117	noADR
nicotine-333978256611110913	noADR
nicotine-333135806191525888	hasADR
paroxetine-328004776640000001	noADR
nicotine-333401982125621250	noADR
nicotine-333326703235584001	noADR
quetiapine-330070815049662465	hasADR
nicotine-333514645954502657	noADR
trazodone-329455408773222400	noADR
nicotine-333041054712487937	noADR
nicotine-333993564851818496	noADR
ciprofloxacin-329389823674679296	noADR
paroxetine-331719243957665792	noADR
nicotine-333595538807205889	noADR
nicotine-332824139146616832	noADR
olanzapine-334117244323889152	noADR
paroxetine-334378937662717953	noADR
nicotine-333454589963689984	noADR
nicotine-333782150677671937	noADR
nicotine-333332569338814465	noADR
nicotine-333338609300156417	noADR
nicotine-333024632527523844	noADR
memantine-332502720747552768	hasADR
nicotine-333679396969930752	noADR
nicotine-333684971220914177	noADR
nicotine-333537158377922560	noADR
nicotine-334555775588515840	noADR
nicotine-333554910681505792	noADR
nicotine-332289189301342208	noADR
nicotine-334495836006383616	noADR
nicotine-333674918342434817	noADR
nicotine-334639892929847299	noADR
nicotine-332278485441732610	noADR
ciprofloxacin-327580098863702018	noADR
trazodone-327549738364850176	noADR
fluoxetine-330689230437249024	noADR
trazodone-331243615600910337	noADR
trazodone-326794520329060354	noADR
venlafaxine-326669870710263808	noADR
nicotine-332310014385614849	noADR
nicotine-333469830424432640	noADR
nicotine-333638087517298688	noADR
nicotine-333663180947587072	noADR
nicotine-333609196476059650	noADR
nicotine-334578830234746880	noADR
nicotine-333416906369417216	noADR
nicotine-333637649384476674	hasADR
nicotine-333281945133920256	noADR
nicotine-332278043391426562	noADR
nicotine-332468206344232960	noADR
nicotine-332539808419311617	noADR
fluoxetine-330015431391846402	noADR
nicotine-333098831182970880	noADR
nicotine-332283351945867264	noADR
nicotine-334419968613576704	noADR
nicotine-333469879321649152	noADR
fluoxetine-333011517123489793	noADR
nicotine-333437912848941058	hasADR
trazodone-331543042710462464	noADR
nicotine-333044947055939584	noADR
ciprofloxacin-327656534228205568	noADR
nicotine-333055966520168450	noADR
paroxetine-326899002694041600	noADR
venlafaxine-327383370759811072	noADR
fluoxetine-329024897097555968	hasADR
trazodone-333617584412954624	noADR
trazodone-334465418972520448	noADR
nicotine-333121876022931456	hasADR
nicotine-333286677130928128	noADR
nicotine-332509296006938625	noADR
nicotine-334758134910439425	noADR
nicotine-334230109756211200	noADR
ciprofloxacin-330467344067461120	noADR
nicotine-334398316718743552	noADR
trazodone-332907977700937731	noADR
quetiapine-333781079888654336	noADR
nicotine-333580094289346560	noADR
nicotine-333249845999570946	noADR
trazodone-330081296091054080	noADR
nicotine-333814838268678144	noADR
nicotine-333967952648994816	noADR
fluoxetine-334387710460567552	hasADR
fluoxetine-326499885656461313	noADR
nicotine-332912686549581824	noADR
nicotine-333498753766006784	noADR
nicotine-333431131062034435	noADR
quetiapine-329560003147087873	hasADR
nicotine-333261704253304832	noADR
nicotine-334488828012285952	noADR
nicotine-333063241955676160	noADR
nicotine-333396294334816257	noADR
quetiapine-330544887160246272	noADR
nicotine-333072246568529920	noADR
nicotine-333103478119473152	noADR
nicotine-333299771328577536	noADR
nicotine-333326584511594496	noADR
fluoxetine-330514891062530048	noADR
trazodone-331310849052520449	noADR
alendronate-328750784500088833	noADR
venlafaxine-331147238497718272	noADR
nicotine-334417230227963905	noADR
venlafaxine-331546385063239680	noADR
olanzapine-327147331449393152	noADR
nicotine-332866873408491522	noADR
nicotine-332886720813088768	noADR
nicotine-333221973322764288	noADR
metoprolol-332353371564560385	noADR
nicotine-333408745231110144	noADR
ciprofloxacin-332196732723142659	noADR
nicotine-334140384366178305	noADR
nicotine-333549033597575168	noADR
nicotine-333258600485101570	noADR
nicotine-333571341078900737	noADR
nicotine-333357931397529600	noADR
ciprofloxacin-329437479893598209	noADR
olanzapine-327789313175719936	noADR
nicotine-332868971676180480	noADR
nicotine-334135172305915905	noADR
nicotine-332331670122401792	noADR
fluoxetine-331410126001033216	noADR
olanzapine-330026374758797312	hasADR
quetiapine-334491159713964033	noADR
nicotine-333051500483989504	noADR
quetiapine-329617517578444802	noADR
fluoxetine-332154436602429440	noADR
fluoxetine-330983607889981441	noADR
nicotine-333187075958534144	noADR
nicotine-333216494320242689	noADR
nicotine-333688369441824768	noADR
nicotine-333531194954231808	noADR
nicotine-333168737039577089	noADR
nicotine-333234961639411713	noADR
trazodone-330324765002833920	noADR
nicotine-332356156926357505	noADR
nicotine-333078390296952833	noADR
metoprolol-333344128735772672	noADR
nicotine-332324764796456962	noADR
nicotine-333215730013184000	noADR
trazodone-331137828815769600	noADR
nicotine-333672249632636928	noADR
nicotine-334021318334877696	noADR
nicotine-333426662723170305	noADR
nicotine-333249496970584064	noADR
nicotine-333074595345227776	noADR
nicotine-334750148523606016	noADR
nicotine-333627968956026880	noADR
quetiapine-327567386691657729	noADR
trazodone-327331069269528576	noADR
nicotine-333282535608033282	noADR
nicotine-334783213312557056	noADR
levofloxacin-329060661353119745	noADR
nicotine-334516467666132993	noADR
nicotine-333479804676489216	noADR
nicotine-333241479034204161	noADR
nicotine-334507528157294594	noADR
nicotine-332323425295147009	noADR
nicotine-333078468629757952	noADR
nicotine-332283020415492096	noADR
nicotine-333646152731865090	noADR
nicotine-333391183361495040	noADR
nicotine-332776483779125250	noADR
olanzapine-331437863528972288	hasADR
nicotine-333477669192732672	noADR
nicotine-333241094932414465	noADR
memantine-327887677171040256	noADR
venlafaxine-332606278180433921	noADR
venlafaxine-328794465395437568	hasADR
nicotine-333105422045179904	noADR
nicotine-334767271014707202	noADR
nicotine-333469500387237889	noADR
olanzapine-326468307240759296	noADR
nicotine-333534714273075200	noADR
nicotine-333070810770182144	noADR
alendronate-333984626425085952	noADR
nicotine-333589739888316416	noADR
nicotine-333579341902536706	noADR
venlafaxine-334241445210886144	noADR
nicotine-333625217446473729	noADR
nicotine-333221691926908928	noADR
fluoxetine-332498254098993152	noADR
nicotine-333377191331115009	noADR
nicotine-334259390326648832	hasADR
nicotine-332304162207461376	noADR
nicotine-333350265199661056	noADR
nicotine-333240651179245570	noADR
nicotine-332311985624592386	noADR
ciprofloxacin-326925921254789120	noADR
paroxetine-326794853553930241	noADR
nicotine-332307649414692864	noADR
ciprofloxacin-328202474655723522	noADR
olanzapine-334302631289843712	noADR
nicotine-333196098476834817	noADR
olanzapine-334604145371783168	noADR
nicotine-333284091212468224	noADR
quetiapine-332994349203869697	noADR
nicotine-333268319060766722	noADR
nicotine-333284810346864640	noADR
trazodone-328898954672623618	noADR
trazodone-328972157155680256	noADR
nicotine-333376042888740865	noADR
olanzapine-330371346758520832	noADR
trazodone-331642247084916736	noADR
nicotine-333296986793066496	noADR
fluoxetine-334661199482462208	noADR
quetiapine-334688384712835074	noADR
paroxetine-330125315923931137	noADR
nicotine-334550068399058944	noADR
nicotine-333067265203392512	noADR
ciprofloxacin-326717906605981696	noADR
nicotine-333264073288454147	noADR
fluoxetine-328758656558575616	noADR
fluoxetine-327169404855013376	noADR
nicotine-334179414059409408	noADR
nicotine-333375746510831616	noADR
ciprofloxacin-330907035698872321	noADR
olanzapine-326407491460141056	noADR
nicotine-333596186449674240	noADR
